Steps	update/episode	update/cum_cost	train/reward	train/cost	train/length	loss/kl	loss/entropy	loss/rew_loss	loss/cost_loss	loss/optim_A	loss/optim_B	loss/optim_C	loss/optim_Q	loss/optim_R	loss/optim_S	loss/optim_lam	loss/optim_nu	loss/optim_case	loss/step_size	loss/vf0	loss/vf1	loss/vf_total	update/gradient_steps	test/reward	test/cost	test/length	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
536800	1.5	440.0	136138.93980224658	-329.83152617201654	60.66151375902274	1220.0	0.011288098059594631	0.4696197509765625	0.009759913383998398	60.65907287597656	0.005448729381896555	-9790333.0	59.15907287597656	0.008017267100512981	0.0008825518016237766	0.0003777350575546734	0.0	7.426727890968323	0.0	0.13295943680000008	2.906703472137451	0.4052121564745903	3.311915636062622	88.0	-12.830873139451603	329.79335250747647	1220.0	1434.400592803955	130.5319426059723	411.2403364902037	729.0936756134033	574.7749745845795	411.69791137971674	1528.0	536800.0
561200	1.5	460.0	136875.58790445246	-291.9979895262652	36.832405110294175	1220.0	0.001492855342803523	0.3812808394432068	0.0033523191831105192	36.832197189331055	0.00950802443549037	-3449965.0625	35.332197189331055	0.010233078617602587	0.00048293258441844955	0.00042411544927745126	0.0	7.278186202049255	0.0	0.17825792000000007	2.1699216961860657	0.460303857922554	2.6302255392074585	92.0	-7.572835583856103	332.77897774569715	1220.0	1478.3953940868378	134.74731755256653	416.48324448541933	752.8181354999542	590.829941034317	417.668889496368	1527.0	561200.0
585600	1.5	480.0	137661.21253518277	-277.1177425174493	39.28123153651548	1220.0	0.010805406142026186	0.42418553680181503	-0.015156986098125769	39.27909564971924	0.0127042984822765	-5865902.34375	37.77909564971924	0.019112889654934406	-0.0014385964896064252	0.00038372951894416474	0.0	8.667818546295166	0.0	0.1829306368000001	1.8132432997226715	0.4426134079694748	2.255856692790985	96.0	-41.75376845856988	316.69193196520183	1220.0	1523.6834449768066	139.08974170684814	421.0231414723863	777.320645570755	607.2730576992035	422.9399560441478	1526.0	585600.0
610000	1.5	500.0	138652.47651366133	-324.6303856099754	49.56319892392777	1220.0	0.007330510299652815	0.4880490079522133	0.0008701494439160573	49.559621810913086	0.011922135949134827	-2197638.765625	48.059621810913086	0.012679440202191472	-0.0005914735666010529	0.0016416534126619808	0.0	4.061280608177185	0.0	0.22162309120000007	2.3065295815467834	0.3883821442723274	2.6949117183685303	100.0	-23.931829717508613	323.74774329643105	1220.0	1590.543193101883	145.28384280204773	419.86774870151095	805.7342114448547	639.5251388549805	422.0695751758663	1525.0	610000.0
634400	1.5	520.0	139578.73323559485	-315.2021774720653	46.31283609667593	1220.0	0.010436377488076687	0.464432954788208	0.004764634823144154	46.30836582183838	0.011147562647238374	1166.542968750029	44.80836582183838	0.011364186648279428	-0.0005366503610275686	0.0019202659459551796	5.769972995040007e-05	0.2812884449958802	0.5	0.16245063680000008	2.1203439831733704	0.3996557295322418	2.5199997425079346	104.0	0.0	333.04063900525364	1220.0	1645.0633239746094	149.65882277488708	423.8974944726433	833.2407293319702	662.1637718677521	424.23304162254306	1524.0	634400.0
658800	1.5	540.0	140368.0639720147	-301.38793597854254	39.46653682099297	1220.0	0.02731053507886827	0.31103021278977394	0.01967307769556026	39.46420669555664	0.0015758670051582158	-11927926.0	37.96420669555664	0.008604922099038959	0.0008969375485321507	0.00012184497791167814	0.0	12.851733446121216	0.0	0.10737418240000006	2.0229103565216064	0.39749351143836975	2.4204038977622986	108.0	-3.524722055204369	332.91246467376294	1220.0	1690.990303993225	154.15880489349365	427.3515226426129	860.9769723415375	675.854526758194	428.67419127335813	1523.0	658800.0
683200	1.5	560.0	141226.94652737275	-240.023587188795	42.944127767902536	1220.0	0.013243940891698003	0.08022764651104808	0.013638271593381934	42.94316291809082	0.004357862169854343	-9389247.9375	41.44316291809082	0.008705138345248997	0.0007913112931419164	0.00033341354719595984	0.0	9.870321035385132	0.0	0.10737418240000006	1.3213934302330017	0.519917294383049	1.8413107097148895	112.0	-2.7857660322520665	332.9629983417158	1220.0	1741.9805619716644	160.33187890052795	426.11613154229076	886.9823844432831	694.6662986278534	431.95433177575774	1522.0	683200.0
707600	1.5	580.0	142373.39306906142	-210.1628032322081	57.32232708443337	1220.0	0.008187544182874262	0.08323765266686678	-0.010518389956598373	57.32060432434082	0.012957451166585088	-20044711.0	55.82060432434082	0.01744764461182058	-0.0008109623740892857	0.0002554204129410209	0.0	10.675568222999573	0.0	0.14606663680000007	1.0318786948919296	0.7124119102954865	1.7442905604839325	116.0	0.0	333.04063900525364	1220.0	1792.3671391010284	166.13611769676208	425.9158151820655	915.7666435241699	710.4643778800964	435.116530607675	1521.0	707600.0
732000	1.5	600.0	143265.06336968375	-235.45043404697694	44.583515031115844	1220.0	0.040278554894030094	0.3229115158319473	-0.03683239116501369	44.58171272277832	0.0007694833911955357	-29265007.25	43.08171272277832	0.03662487003020942	-0.001656976222875528	7.691686278121779e-05	0.0	17.32524847984314	0.0	0.10737418240000006	1.2046218812465668	0.6392644792795181	1.8438863456249237	120.0	0.0	333.04063900525364	1220.0	1838.4335968494415	171.57379579544067	426.63857648328127	943.2002115249634	723.6595895290375	439.1491111232849	1520.0	732000.0
756400	1.5	620.0	144796.54390435075	-354.25082263153575	76.57402673334974	1220.0	0.03522814786992967	0.48051872849464417	0.02138513484878135	76.57248497009277	0.0013660858967341483	-192360802.0	75.07248497009277	0.00855301192495972	0.000536597737664124	4.0113697195920395e-05	0.0	25.215397357940674	0.0	0.10737418240000006	2.6919373273849487	0.6635865420103073	3.3555238842964172	124.0	-2.3001059851188215	332.9824906338374	1220.0	1889.470705986023	178.20041966438293	424.4658915083253	969.2786164283752	741.9916698932648	442.01083022710276	1519.0	756400.0
780800	1.5	640.0	145541.8318517946	-271.284340427461	37.26439737219157	1220.0	0.00886878720484674	0.3768525496125221	-0.009503481317861162	37.26149082183838	0.01086698891595006	-33793280.875	35.76149082183838	0.01805214723572135	-0.0004644774890039116	9.808191634874674e-05	0.0	20.60710072517395	0.0	0.28053063680000007	1.5548845529556274	0.49908026307821274	2.0539647936820984	128.0	0.0	333.04063900525364	1220.0	1935.9400689601898	182.82264971733093	427.0805620677879	997.0497045516968	756.0677146911621	445.3780399587918	1518.0	780800.0
805200	1.5	660.0	146558.9335501806	-321.06392541530715	50.85508491930095	1220.0	0.08066517440602183	0.2911091111600399	0.02997039855686856	50.8512487411499	1.413573045283556e-06	-25146883.5	49.3512487411499	0.007752202160190791	0.0009858755656750873	0.0001258024631169974	0.0	13.932274103164673	0.0	0.10737418240000006	2.007173001766205	0.48565196990966797	2.4928250312805176	132.0	0.0	333.04063900525364	1220.0	1983.806834936142	187.87833666801453	428.5752228170976	1024.2539415359497	771.6745567321777	448.3474708355487	1517.0	805200.0
829600	1.5	680.0	147900.71252560866	-196.9124804910691	67.08894877140233	1220.0	0.050834255293011665	0.16302424017339945	-0.03974684089513847	67.08653831481934	4.6100467443466187e-08	-166191794.875	65.58653831481934	0.035191603004932404	-0.003084069612668827	0.00030254410171437485	0.0	20.812763214111328	0.0	0.10737418240000006	1.0002183765172958	0.7937023341655731	1.7939206659793854	136.0	0.0	333.04063900525364	1220.0	2026.02259683609	193.43136262893677	428.88598246161257	1049.243189573288	783.3480446338654	452.6923323186775	1516.0	829600.0
854000	1.5	700.0	148896.95597570186	-316.4520833526599	49.81217250465943	1220.0	0.08066576346755028	0.29723792895674706	0.029982365681255452	49.8084135055542	4.0745362639427185e-10	-28533485.75	48.3084135055542	0.007630431791767478	0.0009416728426003829	0.00011627278126979945	0.0	14.953409433364868	0.0	0.10737418240000006	2.0332308411598206	0.514586977660656	2.5478177666664124	140.0	0.0	333.04063900525364	1220.0	2086.8334019184113	199.36776280403137	428.3541069974486	1085.7991833686829	801.666455745697	452.4585678819067	1515.0	854000.0
878400	1.5	720.0	150204.24701346262	-199.3057700821272	65.36455188803785	1220.0	0.08066357998177409	-0.23962872195988894	0.02749416130823923	65.36333084106445	7.741618901491165e-09	-580337168.0	63.86333084106445	0.0064158092718571424	0.0002821514044626383	1.2478300163820677e-05	0.0	49.397969245910645	0.0	0.10737418240000006	0.9356279224157333	0.7894847542047501	1.7251127064228058	144.0	0.0	333.04063900525364	1220.0	2134.6260709762573	204.45357489585876	429.6329865826142	1115.2781064510345	814.894389629364	455.0888595624313	1514.0	878400.0
902800	1.5	740.0	152823.942449014	-131.64278770813763	130.98477177756934	1220.0	0.06247566710226238	-0.7553934901952744	0.018965070237726422	130.9839859008789	3.256392665207386e-05	-2585548224.0	129.4839859008789	0.00385239563183859	0.00016224540377152152	6.954920877433324e-06	0.0	55.052574157714844	0.0	0.10737418240000006	0.670265406370163	1.5647016763687134	2.2349671125411987	148.0	0.0	333.04063900525364	1220.0	2198.8858449459076	208.6421627998352	432.70256974191653	1153.9574074745178	836.2862746715546	453.61279530681094	1513.0	902800.0
927200	1.5	760.0	156590.93357806758	-94.80037632093025	188.34955645267917	1220.0	0.08066457137465477	-1.2639496624469757	0.01550353588887532	188.3486442565918	6.402842700481415e-10	-6360963488.0	186.8486442565918	0.0020301568147260696	0.00013045034029346425	8.691478853961598e-06	0.0	57.83129596710205	0.0	0.10737418240000006	0.5093436911702156	2.4240432381629944	2.9333869218826294	152.0	0.0	333.04063900525364	1220.0	2262.3307390213013	214.6794238090515	431.8997990346323	1190.6864094734192	856.9649057388306	452.8114689799571	1512.0	927200.0
951600	1.5	780.0	161434.07617079272	-67.5357321036286	242.15712963625714	1220.0	0.008252627250392865	-1.5323781073093414	-0.005072909429756578	242.15699768066406	1.1350493878126144e-07	-6781761088.0	240.65699768066406	0.0033228702377527952	-2.0395898900460445e-05	1.1953707257816859e-05	0.0	46.452059745788574	0.0	0.10737418240000006	0.4257041811943054	3.407844364643097	3.8335485458374023	156.0	0.0	333.04063900525364	1220.0	2321.5940840244293	222.881365776062	426.95359331031347	1221.6489424705505	877.0637757778168	453.4208001532609	1511.0	951600.0
976000	1.5	800.0	166288.14707677945	-66.2389380868933	242.70354529933684	1220.0	0.05083893146365881	-1.398144781589508	-0.0133406192507044	242.6999053955078	1.7462298274040222e-09	-320515432.0	241.1999053955078	0.0027699926868081093	-0.0007594608759973198	0.00021421450765046757	0.0	10.254058122634888	0.0	0.10737418240000006	0.402269683778286	3.6599956154823303	4.062265336513519	160.0	0.0	333.04063900525364	1220.0	2408.185760974884	228.67238998413086	426.8114747336709	1264.9148144721985	914.5985565185547	447.80638329203475	1510.0	976000.0
1000400	1.5	820.0	170121.50527932987	-93.64318413497014	191.66791012752026	1220.0	0.08066615648567677	-1.2639274597167969	0.02064600330227817	191.66636276245117	-1.7462298274040222e-10	-1651526128.0	190.16636276245117	0.0036836236831732094	0.00028930605185450986	2.3289605451282114e-05	0.0	30.004674434661865	0.0	0.10737418240000006	0.44190484285354614	3.0331103801727295	3.4750152230262756	164.0	0.0	333.04063900525364	1220.0	2508.327558994293	238.98893809318542	418.59678024508764	1302.9256613254547	966.4129595756531	440.83328542778764	1509.0	1000400.0
1024800	1.5	840.0	174957.81394848428	-67.12810439850372	241.81543345772042	1220.0	0.020135037135332823	-1.4841324090957642	-0.009875625253991771	241.81494522094727	2.207234501838684e-07	-4964754024.0	240.31494522094727	0.004656008677557111	1.8676219042390585e-06	5.6330019162942335e-05	0.0	32.636378049850464	0.0	0.13295943680000008	0.3835076838731766	3.398006319999695	3.781514048576355	168.0	0.0	333.04063900525364	1220.0	2620.253928899765	245.5240342617035	417.3929461046848	1334.009170293808	1040.7207243442535	431.54381570464557	1508.0	1024800.0
1049200	1.5	860.0	179449.2269815203	-76.01003871698539	224.57065165180128	1220.0	0.05077617010101676	-1.2053561508655548	-0.027025311836881227	224.57039642333984	9.862706065177917e-07	-59751899648.0	223.07039642333984	0.014815723872743547	-0.0001647177423365065	1.9042929437773637e-06	0.0	139.52952575683594	0.0	0.10737418240000006	0.3906661793589592	2.9751200079917908	3.3657861948013306	172.0	0.0	333.04063900525364	1220.0	2736.3090858459473	251.38001823425293	417.3760537411865	1373.7481362819672	1111.1809313297272	422.22533177110085	1507.0	1049200.0
1073600	1.5	880.0	182806.2133390325	-106.11268607134852	167.84931787560902	1220.0	0.05083905113860965	-0.6686359718441963	-0.018647971170511646	167.84514236450195	-3.4560798667371325e-11	-105029364.0	166.34514236450195	0.004244082760124002	-0.000928847310206038	0.00031169072826742195	0.0	8.511295199394226	0.0	0.10737418240000006	0.4590194672346115	2.2437220215797424	2.7027414441108704	176.0	0.0	333.04063900525364	1220.0	2823.0047199726105	257.66094613075256	416.67160511596944	1400.790548324585	1164.553225517273	418.50141526731016	1506.0	1073600.0
1098000	1.5	900.0	184896.9908456815	-155.61825680390905	104.53887533245013	1220.0	0.05083911446854472	-0.13176530040800571	-0.03657288487542609	104.53572463989258	-2.7939677238464355e-09	-146637793.0	103.03572463989258	0.031006977427750826	-0.003622797768912278	0.0004577643894663197	0.0	13.464323043823242	0.0	0.10737418240000006	0.7011347562074661	1.733182579278946	2.4343173503875732	180.0	0.0	333.04063900525364	1220.0	2921.204733848572	263.112811088562	417.31149291336504	1434.1725113391876	1223.9194114208221	413.07826512632414	1505.0	1098000.0
1122400	1.5	920.0	185724.72800248177	-245.24435288478963	41.386857840013775	1220.0	0.0806629965081811	0.0024551842361688614	0.028218778442652526	41.386640548706055	3.14321368932724e-09	-43539540096.0	39.886640548706055	0.006785654812119901	5.327722942638501e-05	8.366161206030399e-07	0.0	376.57691192626953	0.0	0.10737418240000006	1.4492261707782745	1.0658502131700516	2.5150763988494873	184.0	0.0	333.04063900525364	1220.0	3022.6516959667206	267.4879801273346	419.6076397398097	1463.0338225364685	1292.1298933029175	407.38051011173775	1504.0	1122400.0
1146800	1.5	940.0	187097.94577147762	-194.69826298402975	68.66088844979268	1220.0	0.009870406242612262	-0.13175593130290508	0.010256897533219567	68.66079711914062	1.280568540096283e-08	-3805279488.0	67.16079711914062	0.010204799473285675	0.0001539779877930414	5.739322389786139e-06	0.0	110.0578031539917	0.0	0.10737418240000006	0.87187460064888	1.064243495464325	1.9361180663108826	188.0	0.0	333.04063900525364	1220.0	3113.4520728588104	271.52425026893616	422.3563821147212	1502.5728089809418	1339.3550136089325	403.52889713958706	1503.0	1146800.0
1171200	1.5	960.0	188449.32066647525	-196.85333964507967	67.56874474988085	1220.0	0.05039256485179067	0.13586459308862686	-0.04410119481812247	67.56839370727539	5.3238822147250175e-05	-1474541397348.5	66.06839370727539	0.06261465675197542	0.001092591384121988	4.436177969145694e-05	0.0	371.9928069114685	0.0	0.16245063680000008	0.8924847394227982	0.9688044041395187	1.861289143562317	192.0	0.0	333.04063900525364	1220.0	3186.658866882324	275.7333552837372	424.7581866890217	1525.348510980606	1385.577000617981	402.34626249739193	1502.0	1171200.0
1195600	1.5	980.0	189635.71142430892	-207.46377859342147	59.31953789168356	1220.0	0.023433229885995388	0.14130163937807083	-0.024652869757875617	59.31838321685791	-3.026798367500305e-09	-68263922.0	57.81838321685791	0.023589226184412837	-0.0003984579670941457	5.081426024844404e-05	0.0	20.12354278564453	0.0	0.10737418240000006	0.9271792322397232	0.8308321237564087	1.7580113410949707	196.0	0.0	333.04063900525364	1220.0	3262.9960498809814	280.7354395389557	425.8813928029542	1549.0389699935913	1433.2216403484344	400.9039303452694	1501.0	1195600.0
1220000	1.5	1000.0	190419.91033685507	-257.7284607237315	39.20994562730741	1220.0	0.05083915311843157	0.47684600204229355	-0.04256643439322483	39.207865715026855	-1.3969838619232178e-09	-37815883.8125	37.707865715026855	0.03638312267139554	-0.0022907426609890535	0.00015601256927766372	0.0	19.334065198898315	0.0	0.10737418240000006	1.415065973997116	0.647539958357811	2.062605917453766	200.0	0.0	333.04063900525364	1220.0	3344.599678993225	284.85766434669495	428.2840705016667	1576.0118181705475	1483.7301964759827	398.72642665951616	1500.0	1220000.0
1244400	1.5	1020.0	193046.45749019604	-415.79802481162943	131.32735766704906	1220.0	0.05083911772817373	1.0137170106172562	-0.0356300744768534	131.32568740844727	-4.6566128730773926e-09	-1049521848.9999999	129.82568740844727	0.021744069643318653	-0.0014591287254006602	0.00012086640447250829	0.0	27.48371434211731	0.0	0.10737418240000006	3.9970410466194153	0.9903148263692856	4.987356066703796	204.0	0.0	333.04063900525364	1220.0	3426.2582280635834	288.79211831092834	430.89818630722306	1600.995391368866	1536.470718383789	396.6257981661843	1499.0	1244400.0
1268800	1.5	1040.0	199787.84269265737	-691.5867046294795	337.06926012306667	1220.0	0.08066641818732023	1.1479347795248032	0.029194834059806496	337.06587982177734	-1.7462298274040222e-10	-1216178016.0	335.56587982177734	0.007122668845113367	0.0008370617506443523	9.995979780796915e-05	0.0	14.56653904914856	0.0	0.10737418240000006	11.746996641159058	1.272255226969719	13.019251823425293	208.0	0.0	333.04063900525364	1220.0	3507.534315109253	294.1107134819031	431.40216994443847	1623.667815208435	1589.7557864189148	394.84367991740993	1498.0	1268800.0
1293200	1.5	1060.0	202521.0605236753	-421.51495657385595	136.66089155089605	1220.0	0.08066650573164225	0.6110637709498405	0.026795021479369185	136.6562614440918	-8.149072527885438e-10	-163804771.0	135.1562614440918	0.006091131246648729	0.001047287616529502	0.00018063565858028596	0.0	12.607079982757568	0.0	0.10737418240000006	4.100436568260193	0.6385472863912582	4.738983869552612	212.0	0.0	333.04063900525364	1220.0	3633.7048439979553	298.42321133613586	433.34430797454775	1669.8635818958282	1665.4180507659912	387.733373798459	1497.0	1293200.0
1317600	1.5	1080.0	203289.81254814053	-259.5505165989194	38.437601223262526	1220.0	0.020219703728798777	0.36136844754219055	-0.015032640280904343	38.43784999847412	2.6775524020195007e-08	-1723201980.9375	36.93784999847412	0.018664585542865098	0.001478148873502505	0.0002516091475612825	0.0	117.59907281398773	0.0	0.16916152320000008	1.7910036146640778	0.523204505443573	2.3142080903053284	216.0	0.0	333.04063900525364	1220.0	3731.5655169487	302.47666811943054	435.6038461385577	1697.3718240261078	1731.7170248031616	384.2420124080027	1496.0	1317600.0
1342000	1.5	1100.0	203989.74697611452	-283.7608429120853	34.99672139869947	1220.0	0.08065402787178755	0.1491757994517684	0.030419203896136615	34.99564552307129	5.5704731494188315e-08	-6480615193.0	33.49564552307129	0.007829264621250331	0.00022726988299837103	1.3199580489065e-05	0.0	179.03993892669678	0.0	0.10737418240000006	1.8189874291419983	0.4949391931295395	2.3139266967773438	220.0	0.0	333.04063900525364	1220.0	3831.157543897629	306.64881229400635	437.6341750553815	1733.35289311409	1791.1558384895325	380.76228552550674	1495.0	1342000.0
1366400	1.5	1120.0	205684.38262807022	-175.5653576954287	84.73178259778533	1220.0	0.0048777005285955966	-0.15374946221709251	-0.00492689339886887	84.73180389404297	8.430855814367533e-05	-24647443417344.0	83.23180389404297	0.010700624552555382	-7.164551504956762e-06	1.4944295040342226e-07	0.0	867.4436187744141	0.0	0.13589544960000005	0.8657483607530594	0.7847833037376404	1.650531679391861	224.0	0.0	333.04063900525364	1220.0	3926.7646129131317	311.44333720207214	438.7314919867577	1760.5247159004211	1854.7965598106384	377.94704696922327	1494.0	1366400.0
1390800	1.5	1140.0	207515.45892617028	-168.38585733716556	91.55381490500291	1220.0	0.05083915311843157	-0.03971337620168924	-0.029085556451597716	91.55018997192383	-3.6088749766349792e-09	-66751771.25000001	90.05018997192383	0.0173749370733276	-0.0028849401278421283	0.0005236842634985805	0.0	10.840947210788727	0.0	0.10737418240000006	0.7297146320343018	0.7835793346166611	1.513293981552124	228.0	0.0	333.04063900525364	1220.0	4018.9665598869324	317.3736333847046	438.221658544061	1785.9091560840607	1915.6837704181671	375.73013230123564	1493.0	1390800.0
1415200	1.5	1160.0	208256.5449623451	-267.3334998000786	37.05430180874153	1220.0	0.05083912517875433	0.49715758115053177	-0.0379365179159481	37.05186653137207	1.3969838619232178e-09	-21095917.0625	35.55186653137207	0.030289319111034274	-0.0021903336455579847	0.00016393444684581482	0.0	15.918960213661194	0.0	0.10737418240000006	1.4124699532985687	0.5502547323703766	1.9627246856689453	232.0	0.0	333.04063900525364	1220.0	4117.078425884247	324.0988221168518	436.6569402371226	1819.4378490447998	1973.5417547225952	373.1103638401709	1492.0	1415200.0
1439600	1.5	1180.0	211052.92216235862	-426.4927769857618	139.81886000067612	1220.0	0.0806664084084332	0.6313752830028534	0.031718404952925994	139.81288528442383	-3.4924596548080444e-10	-116452113.0	138.31288528442383	0.0085645035142079	0.0016086680625448935	0.00030344924743985757	0.0	10.195826053619385	0.0	0.10737418240000006	3.8388160467147827	0.611500084400177	4.450316071510315	236.0	0.0	333.04063900525364	1220.0	4232.503515958786	329.7154610157013	436.61889423239546	1860.6236021518707	2042.164452791214	368.86450909796946	1491.0	1439600.0
1464000	1.5	1200.0	211810.50127191658	-267.69734222691113	37.87895547789786	1220.0	0.08066636975854635	0.09450439643114807	0.029656046821628923	37.87857627868652	8.731149137020109e-10	-27147853128.0	36.37857627868652	0.0074329604976810515	0.00010049846787296701	1.669403534076963e-06	0.0	334.95870208740234	0.0	0.10737418240000006	1.5271875262260437	0.4818955659866333	2.009083092212677	240.0	0.0	333.04063900525364	1220.0	4316.782919883728	333.2654302120209	439.28948738205895	1885.9875671863556	2097.5299224853516	367.51438993196246	1490.0	1464000.0
1488400	1.5	1220.0	212958.20052798302	-210.21313141504365	57.38496280332197	1220.0	0.08062838297337294	-0.17390694608911872	0.026998558925678484	57.384209632873535	4.976755008101463e-08	-122268326938.0	55.884209632873535	0.00624957267427817	0.00017242552610241546	9.578475725913194e-06	0.0	310.7479214668274	0.0	0.10737418240000006	1.045173466205597	0.5915041565895081	1.6366776525974274	244.0	0.0	333.04063900525364	1220.0	4391.3500208854675	336.911226272583	441.7780958108496	1906.8584160804749	2147.5803785324097	367.1038275328341	1489.0	1488400.0
1512800	1.5	1240.0	214774.85570095436	-169.92082688585805	90.83275864856627	1220.0	0.050839110277593136	-0.03959735482931137	-0.031177092008903395	90.83095741271973	-2.561137080192566e-09	-2764030112.0	89.33095741271973	0.021405067993327975	-0.0019189974209439242	0.00020129993899331566	0.0	51.20944106578827	0.0	0.10737418240000006	0.7274627536535263	0.769577756524086	1.4970405399799347	248.0	0.0	333.04063900525364	1220.0	4465.399389028549	340.49774503707886	444.2907543588173	1928.0464911460876	2196.8551528453827	366.74813863831565	1488.0	1512800.0
1537200	1.5	1260.0	215511.62992621816	-263.64443028785905	36.838711263189495	1220.0	0.007922617951408029	0.24561532586812973	0.007694961089167562	36.8388729095459	5.820766091346741e-10	-246788174.0	35.3388729095459	0.011406212346628308	1.2558197340695187e-05	9.704078962613494e-06	0.0	56.56528377532959	0.0	0.12918456320000005	1.424628585577011	0.5295394212007523	1.9541679918766022	252.0	0.0	333.04063900525364	1220.0	4540.7208659648895	343.9510750770569	446.924028266408	1948.4356651306152	2248.3341257572174	366.2817063107965	1487.0	1537200.0
1561600	1.5	1280.0	216218.86634720836	-274.750798971702	35.361821049510134	1220.0	0.00825254712253809	0.3966101408004761	-0.013181564217646935	35.36183738708496	-6.28642737865448e-09	-329556812.0	33.86183738708496	0.021906761219725013	0.0001006307647912763	4.065097130023787e-06	0.0	74.27058219909668	0.0	0.12079595520000005	1.4817394316196442	0.47555647790431976	1.9572959244251251	256.0	0.0	333.04063900525364	1220.0	4616.606701135635	347.373437166214	449.54502357438264	1969.0928151607513	2300.14044880867	365.7799664354871	1486.0	1561600.0
1586000	1.5	1300.0	216949.3854325189	-271.7882766160352	36.52595426552788	1220.0	0.08066645078361034	0.12817480228841305	0.028758363296873257	36.52509784698486	-1.280568540096283e-09	-1091912663.0	35.02509784698486	0.007008230255451053	0.0002459967336108093	1.0570172065627048e-05	0.0	108.31743812561035	0.0	0.10737418240000006	1.4775087237358093	0.4659630060195923	1.9434716999530792	260.0	0.0	333.04063900525364	1220.0	4691.39869594574	350.83618927001953	452.0628283245153	1989.543690919876	2351.018815755844	365.39042982580156	1485.0	1586000.0
1610400	1.5	1320.0	218660.48035962254	-175.16998232302095	85.55474635518202	1220.0	0.05083914566785097	-0.006042730063199997	-0.03236353089574884	85.54919815063477	6.984919309616089e-10	-15716861.0	84.04919815063477	0.018878696020692587	-0.0032676340197212994	0.0005672078441421036	0.0	6.452974438667297	0.0	0.10737418240000006	0.7605598121881485	0.7741405963897705	1.5347003936767578	264.0	0.0	333.04063900525364	1220.0	4764.098655939102	354.29974031448364	454.5303924215627	2009.8751800060272	2399.9237356185913	365.1867195790032	1484.0	1610400.0
1634800	1.5	1340.0	219380.93630108293	-274.25146705568125	36.02279707301863	1220.0	0.009870285168290138	0.26239272952079773	0.01112066458055716	36.02277946472168	-2.7939677238464355e-09	-6372714720.0	34.52277946472168	0.01184971584007144	3.1202822356135584e-05	3.49866313698044e-07	0.0	294.53082275390625	0.0	0.10737418240000006	1.481329321861267	0.482699416577816	1.9640287160873413	268.0	0.0	333.04063900525364	1220.0	4839.271034955978	357.7818441390991	456.9264837721668	2030.0302729606628	2451.4589178562164	364.78945511012404	1483.0	1634800.0
1659200	1.5	1360.0	220105.31244338016	-272.4917424278575	36.218807114862216	1220.0	0.08066641818732023	0.12817500531673431	0.029888699666337004	36.21810817718506	-1.280568540096283e-09	-273025668.0	34.71810817718506	0.0076027800678275526	0.0001739456201903522	4.619404762706836e-06	0.0	66.89401817321777	0.0	0.10737418240000006	1.4316285252571106	0.4430472180247307	1.8746757805347443	272.0	0.0	333.04063900525364	1220.0	4915.366439819336	361.26436710357666	459.275852003499	2050.8990807533264	2503.202991962433	364.3308765388662	1482.0	1659200.0
1683600	1.5	1380.0	221838.35211334823	-174.61289919116854	86.65198349840296	1220.0	0.08066644612699747	-0.40869589522480965	0.02606980151695293	86.65076446533203	-1.8044374883174896e-09	-1349678212.0	85.15076446533203	0.005772747041191906	0.00026967421581503004	1.2814540127692453e-05	0.0	54.2246527671814	0.0	0.10737418240000006	0.767476886510849	0.7724406272172928	1.5399174988269806	276.0	0.0	333.04063900525364	1220.0	4989.309503078461	364.8437201976776	461.4578535400859	2071.301344871521	2553.164438009262	364.0636733074088	1481.0	1683600.0
1708000	1.5	1400.0	224828.863085017	-118.12582053542508	149.5255485834375	1220.0	0.05083914566785097	-0.5429135784506798	-0.028635341882644383	149.52445602416992	3.8067810237407684e-08	-12940178176.0	148.02445602416992	0.018939755740575492	-0.00036459318653214723	1.5335808285499297e-05	0.0	78.63451147079468	0.0	0.10737418240000006	0.5176362916827202	1.2080934345722198	1.7257297337055206	280.0	0.0	333.04063900525364	1220.0	5063.320142745972	368.35473823547363	463.6834612693777	2092.104659795761	2602.860744714737	363.79394795094936	1480.0	1708000.0
1732400	1.5	1420.0	226528.72612221766	-175.38585739006734	84.993151860033	1220.0	0.05083915311843157	-0.006045199930667877	-0.03589918882173837	84.99131965637207	5.820766091346741e-09	-386182807.5	83.49131965637207	0.02678079530596733	-0.0018297862334293313	0.00013821586242102057	0.0	25.7011696100235	0.0	0.10737418240000006	0.6903921216726303	0.8908847868442535	1.581276923418045	284.0	0.0	333.04063900525364	1220.0	5139.865545988083	371.95125126838684	465.75996023467104	2113.0175178050995	2654.8967769145966	363.345457345694	1479.0	1732400.0
1756800	1.5	1440.0	227252.75321588328	-272.81468975952123	36.20135468328106	1220.0	0.08066644612699747	0.12817254662513733	0.02885544015980157	36.19984245300293	-5.820766091346741e-10	-60192871.0	34.69984245300293	0.007100729621015489	0.0003758648999792058	2.0828150809393264e-05	0.0	31.47005271911621	0.0	0.10737418240000006	1.5372529923915863	0.6035311594605446	2.1407841742038727	288.0	0.0	333.04063900525364	1220.0	5221.068313837051	375.4711129665375	467.8921864640406	2134.9884328842163	2710.6087679862976	362.55593008935824	1478.0	1756800.0
