Steps	update/episode	update/cum_cost	train/reward	train/cost	train/length	loss/rescaling	loss/lagrangian	loss/actor_safety	loss/alpha_loss	loss/alpha_value	loss/actor_rew	loss/actor_total	loss/q0	loss/q1	loss/q_total	update/gradient_steps	test/reward	test/cost	test/length	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
134200	1.5	110.0	16574.457788417672	-257.2847772834144	49.21409420324321	1220.0	0.15248134452443718	5.558179317731138	-10.706118568045188	-0.1967913913464203	0.15648705700381854	15.884892623150936	0.789666445944153	0.8162942969896761	0.2034957458860561	1.0197900439383545	13420.0	-398.857165968721	1.2447193993321677	1220.0	449.8251328468323	96.70204734802246	555.1071716900702	141.27888417243958	211.84420132637024	380.0374586397646	1528.0	134200.0
140300	1.5	115.0	16581.645989125038	-402.7228819514099	1.4376401414729059	1220.0	0.37910428640730875	1.6377966059861488	-4.734532095174324	0.34688461246885	0.1628729133088083	16.613121826922317	4.5032242950845935	1.8920127940471057	0.27746254191046893	2.169475336739273	14030.0	-268.13433422191457	45.266576902120185	1220.0	468.6462378501892	100.6701271533966	557.4642804859765	147.13945031166077	220.83666038513184	381.27475105470995	1527.0	140300.0
146400	1.5	120.0	16811.572639940903	-265.58599959036974	45.98533016317276	1220.0	0.10704125082373901	8.342192774322715	-26.21363621696097	-0.38224403966126597	0.1628765882527242	18.879931234140855	-0.7850089277705696	3.666751922251745	0.18985726272717857	3.8566091920508714	14640.0	-420.80152469381426	70.46797809519073	1220.0	487.45963978767395	104.83766031265259	558.5778986802947	152.92849707603455	229.69348239898682	382.62307931412863	1526.0	146400.0
152500	1.5	125.0	17092.657369025208	-417.16304816984905	56.21694581686065	1220.0	0.15505018789565087	5.449524593114343	-15.979663841059946	0.3470194700555724	0.1593617610999795	20.873274593665936	0.758755269206939	5.151365673932869	0.23516060922478083	5.386526291878503	15250.0	-647.6271411427658	86.53809461619402	1220.0	506.49753189086914	108.99069046974182	559.68082904232	158.89134216308594	238.61549925804138	383.6411958465847	1525.0	152500.0
158600	1.5	130.0	17535.092780706327	-649.9959758447187	88.48708233622374	1220.0	0.09698966346808904	9.310377046818129	-38.56974113964647	0.9362591422483572	0.19355120966668982	23.045807178684928	-1.5056610990254617	6.081133406865789	0.3110319287684123	6.392165334693721	15860.0	-492.01236090177395	24.121832533939692	1220.0	525.3961360454559	113.20596814155579	560.3944830953869	164.68059015274048	247.50957775115967	384.7738552487179	1524.0	158600.0
164700	1.5	135.0	17676.458210527977	-491.6452379932742	28.273085964329994	1220.0	0.24473512825604515	3.086050119269297	-13.108385248653223	-0.12909145102546116	0.2093788982659089	23.30102674765666	2.4944973586035544	6.461131645812364	0.4419632435822097	6.90309488773346	16470.0	-447.586724113001	188.03427953871503	1220.0	544.2859499454498	117.18412613868713	562.19218567224	170.488055229187	256.6137685775757	385.62232896134066	1523.0	164700.0
170800	1.5	140.0	18772.32723452572	-484.477567064819	219.173804799549	1220.0	0.030459949953140015	31.829994846951923	-51.89261814785785	0.6383702114590857	0.20285741081003278	28.784901196839392	-0.7038598952429422	6.685658259274533	0.7262342772522916	7.4118925409238905	17080.0	-744.2048238004459	286.4634965562079	1220.0	563.8359858989716	121.14597010612488	563.94777259327	176.27058935165405	266.4194264411926	385.82302267219984	1522.0	170800.0
176900	1.5	145.0	20171.533843237048	-707.6328281981687	279.8413217422658	1220.0	0.043517575847708684	21.979221165708676	-26.218444004019748	1.3234462909034033	0.2587660293842927	31.105650301448648	0.21267936632492082	6.958958505411615	0.7101219686816946	7.669080475119291	17690.0	-631.8606075167843	71.52042540569379	1220.0	582.4706089496613	124.99581718444824	566.0989430997042	182.0793695449829	275.3954222202301	386.6879731611295	1521.0	176900.0
183000	1.5	150.0	20533.72409987565	-631.9331757632378	72.43805132772059	1220.0	0.15202709177371584	5.577774976373594	-12.936759193705718	-0.34758388334274526	0.27276626341655574	27.983174749280593	2.287462704439385	9.682799974816726	0.6972807298429683	10.380080723371664	18300.0	-441.2461116748439	13.954469561015799	1220.0	601.1614499092102	128.96629738807678	567.590149384001	187.86749243736267	284.32766008377075	387.5516278024682	1520.0	183000.0
189100	1.5	155.0	20595.797110781943	-436.1352360024025	12.414602181258847	1220.0	0.27916898382802524	2.582059820141137	-13.991873501949632	-0.2124196204982819	0.256939721693758	23.678906925389004	2.704319370770062	6.766341790996618	0.9350860724195112	7.701427871477405	18910.0	-323.8606400081711	63.40281080770672	1220.0	619.6005477905273	132.862877368927	569.308760263912	193.6248345375061	293.11283588409424	388.50496168954044	1519.0	189100.0
195200	1.5	160.0	20912.36646227313	-324.83332087689803	63.3138702982376	1220.0	0.08890582467530861	10.24785697283707	-57.59994426164468	-0.5468397576392438	0.23659105464571822	30.514927066740437	-2.4080158325492382	10.28746592529485	0.4799704773992782	10.767436413295929	19520.0	-803.1306415522251	378.86941616844723	1220.0	638.4119429588318	136.83593916893005	570.6103270399362	199.531231880188	302.04477190971375	389.17332273687606	1518.0	195200.0
201300	1.5	165.0	22811.628608911913	-828.9886522939378	379.8524293277565	1220.0	0.01857772979254495	52.827890230230906	-297.8331947897298	2.9198950631696676	0.26321086590407344	41.69487132713439	-4.758468688864905	14.36039572661039	2.0197930267111195	16.38018874418539	20130.0	-1371.5032668757162	381.7853255169948	1220.0	656.8090898990631	140.7149841785431	572.2205099197821	205.26880502700806	310.82530069351196	390.0451444198625	1517.0	201300.0
207400	1.5	170.0	24678.98817342282	-1349.0554303311314	373.4719129021808	1220.0	0.04537000368579483	21.040994462451323	-117.59089061236772	0.8868330993063631	0.3325696659869831	46.62838783264162	-3.219569113832276	14.108192086610632	3.289067063956962	17.397259159557166	20740.0	-298.57237715263693	85.16830408118847	1220.0	675.3048658370972	144.61205649375916	573.6727767479069	211.1117651462555	319.5810441970825	390.80989293340906	1516.0	207400.0
213500	1.5	175.0	25096.687423868534	-299.1312877975341	83.53985008914336	1220.0	0.13183200850396332	6.585411246844021	-37.35795659549902	-0.08239280014436265	0.3438592478388649	34.72784011090388	-0.34673352369687455	9.254812508723784	2.661543388151732	11.916355899513754	21350.0	-857.8808753057158	418.18892449012935	1220.0	694.0023250579834	148.65485739707947	574.4850958477849	216.8396701812744	328.5077974796295	391.4935204810631	1515.0	213500.0
219600	1.5	180.0	27178.585830941425	-836.2527725265905	416.37968141457804	1220.0	0.01732536977971934	56.71882578636652	-489.8484952895366	1.6447038831280876	0.37719612737170977	48.74073926581707	-7.6423549412032195	13.744501396476231	2.427621766192015	16.172123168726433	21960.0	-611.0321733003052	308.54444907505996	1220.0	712.4652490615845	152.55834126472473	575.7797264429931	222.625874042511	337.28103375434875	392.2080562715137	1514.0	219600.0
225700	1.5	185.0	28721.06832326772	-607.1116756587584	308.49649846525864	1220.0	0.05209912111563606	18.194181755589703	-194.56610631473737	0.458662492581872	0.4414512795991586	47.250573155137346	-7.675009622730199	14.116748905963592	2.114634805136036	16.231383713737877	22570.0	-494.9178885657327	89.84061495855967	1220.0	730.9069979190826	156.47168016433716	576.9734172035593	228.3662781715393	346.0690395832062	392.9075964238716	1513.0	225700.0
231800	1.5	190.0	29156.86578244887	-489.54933000472846	87.15949183623002	1220.0	0.12239660628299431	7.170161170056389	-26.795344286668488	-0.6178297566188887	0.4290992101684946	40.13600896616448	1.6328520443269485	12.510759016724887	0.9137893180866719	13.424548373066001	23180.0	-1086.2274832555709	391.72345924413924	1220.0	749.4198408126831	160.40656805038452	578.0311936533433	234.13047623634338	354.8827965259552	393.5395189193723	1512.0	231800.0
237900	1.5	195.0	31112.802502042145	-1083.4009435668145	391.1873439186552	1220.0	0.01852909291593379	52.969182654379495	-439.48291718217223	1.2255529018210582	0.45064701911855914	46.4735746602543	-7.282106621606179	15.148082121082993	2.331816513811957	17.479898632549833	23790.0	-789.7183589049537	113.51548381180925	1220.0	768.3551959991455	164.42258405685425	578.7526120322708	239.87925219535828	364.053359746933	393.91812148527015	1511.0	237900.0
244000	1.5	200.0	31680.91340724343	-784.5977613487212	113.62218104025742	1220.0	0.10262514723582085	8.744200392737215	-82.63199842484268	-0.002994228157092673	0.4904758005357179	44.436595034990155	-3.919808870260839	16.353803054621945	2.5325631274551648	18.886366178950354	24400.0	-381.2419653232741	15.366468683489114	1220.0	786.7961549758911	168.3867073059082	579.6181988563387	245.61599731445312	372.7934503555298	394.5605956043087	1510.0	244000.0
250100	1.5	205.0	31758.06628887559	-382.98368257759205	15.430576326432083	1220.0	0.20654391238504696	3.841585445209163	-34.85265956941201	-0.47428843131380466	0.4680096902808207	34.38306852246899	-0.09699116952251643	8.38527309542797	1.1548789119622735	9.540152017405767	25010.0	-493.2267409744595	271.80334253528764	1220.0	805.2180349826813	172.31799006462097	580.5545895845465	251.36560249328613	381.53444242477417	395.1650849264511	1509.0	250100.0
256200	1.5	210.0	33080.596480102686	-488.6101219383953	264.50603824541884	1220.0	0.02362144773239465	41.334407752179885	-339.98715820312486	0.44756791039110444	0.44805754476883336	75.99945402301726	-6.2357716591631815	45.11288112186996	3.321750098271446	48.43463131247973	25620.0	-2804.5712782547434	485.56758997254883	1220.0	823.5952608585358	176.17194938659668	581.7044107011327	257.13613867759705	390.28717279434204	395.7225442153458	1508.0	256200.0
262300	1.5	215.0	35507.869641963065	-2803.9317973651823	485.45463237207616	1220.0	0.01968072820759333	49.81112799546585	-210.5504657952514	0.023056169119892254	0.516415124301051	91.53403457891743	-2.342330142544182	42.793071457597065	3.7665876853661473	46.559659180093995	26230.0	-1184.3231736364737	419.39777133838953	1220.0	842.320779800415	180.08680534362793	582.6079251047829	262.90237164497375	399.33160281181335	396.083574865149	1507.0	262300.0
268400	1.5	220.0	37597.712443926204	-1207.2752597316417	417.9685603926283	1220.0	0.03913863800694698	24.550199264024037	4.20350606744405	0.29210300541513384	0.5136334877522267	65.85496734869288	2.74199318866261	21.432357115823724	2.153373231653306	23.58573033457897	26840.0	-599.2332326206471	206.03170011153267	1220.0	860.8262429237366	184.01773715019226	583.4220204130352	268.71365666389465	408.09484910964966	396.5671201091626	1506.0	268400.0
274500	1.5	225.0	38605.41724128579	-597.0870195803427	201.5409594719165	1220.0	0.06743615956368167	13.828839697724405	-10.906762377893337	-0.42512958597727746	0.5018354620112755	55.72771111785386	3.022552616568282	23.047830791551554	1.7414068065705854	24.78923753675867	27450.0	-1335.9293798884285	432.37833101947325	1220.0	879.2727687358856	187.90446615219116	584.3394904252499	274.4788098335266	416.88949275016785	397.0387403850787	1505.0	274500.0
280600	1.5	230.0	40812.38417189523	-1403.4797725780331	441.3933861218895	1220.0	0.019597602280193145	50.0266503882813	-180.08365110178465	0.5436916649311045	0.507869117670372	65.30212944531048	-2.2494426943483905	26.116282900044176	4.921551720040743	31.037834600542404	28060.0	-1682.6544086251943	389.6724366627708	1220.0	897.8232047557831	191.96699404716492	584.6838439967624	280.147198677063	425.7090120315552	397.5313891738688	1504.0	280600.0
286700	1.5	235.0	42767.286111776724	-1680.8814615266979	390.9803879762991	1220.0	0.040460443062716914	23.71549800999263	-3.535479281622874	-0.20749735599841718	0.5180435851949159	64.54751489983232	2.468573881302517	24.314505527840296	1.8120992518839274	26.126604794674225	28670.0	-633.4914693788639	134.13932568934754	1220.0	916.4117388725281	195.87101697921753	585.4873363534324	285.94569158554077	434.5950303077698	397.8956237846766	1503.0	286700.0
292800	1.5	240.0	43392.98171540343	-629.0883078579058	125.13912072534174	1220.0	0.08706816426581322	10.485254207807431	-56.7991663917166	0.10830547938611906	0.5137319473946675	45.84404505745307	-0.9538422885031691	13.145784817367307	1.606912100315095	14.752696926867376	29280.0	-326.75923576722863	33.303292562296114	1220.0	934.8932158946991	199.75138998031616	586.3288361174418	291.7827305793762	443.3590953350067	398.2904926349551	1502.0	292800.0
298900	1.5	245.0	43559.42569051945	-322.83417131381066	33.288795023204045	1220.0	0.14474644960832023	5.908632320212147	-52.22181757317215	-0.49742466959659526	0.48309334296672074	39.404959750566306	-1.8551947015963608	11.319592166728667	1.6882513193810558	13.007843510440134	29890.0	-974.1321466656075	414.8259352479494	1220.0	953.6659018993378	203.66815066337585	587.0333658482008	297.55447363853455	452.44327759742737	398.5345282801535	1501.0	298900.0
305000	1.5	250.0	45607.88164714982	-961.4495656719288	409.6911913260745	1220.0	0.01572992663258097	62.57308736130576	-269.2498852370215	0.1444168072415241	0.454029270615734	51.48351439804322	-3.425449015456633	21.896161324860607	1.8418018721166212	23.737963219157958	30500.0	-2305.7179341952533	341.2119444160021	1220.0	972.5408098697662	207.7943775653839	587.1188692851513	303.2593696117401	461.4870626926422	398.82500540859627	1500.0	305000.0
311100	1.5	255.0	47305.322232628154	-2300.754593804178	339.4881170956658	1220.0	0.044264067233283404	21.591688078046108	-166.6017102268876	0.6137403126836561	0.5065410257362926	60.91990532796895	-4.6779064829965105	24.14932506084442	3.4582921969108917	27.607617316480535	31110.0	-857.4260229162225	249.046536193113	1220.0	991.0639469623566	211.71625351905823	587.7678162711215	309.0405216217041	470.30717182159424	399.17998425773766	1499.0	311100.0
317200	1.5	260.0	48517.836875730914	-845.9884327153204	242.50292862055275	1220.0	0.05598185702796299	16.86293011860073	-74.9934108413634	-0.2773474912006467	0.5137370994833645	55.409940294359515	-1.0963190262961648	20.202969478388326	1.7693516342366318	21.972321093668697	31720.0	-713.7446143730044	398.4268208621657	1220.0	1009.4816100597382	215.61529517173767	588.4554706517458	314.76471853256226	479.10159635543823	399.5634958321048	1498.0	317200.0
323300	1.5	265.0	50522.33324957532	-708.6296554923309	400.89927476888045	1220.0	0.023910813615010344	40.822081678234326	-113.01491635666511	0.3337217627902377	0.5214707737574813	51.926214868514265	-1.4606805205299347	16.6121562047083	2.056390807374584	18.66854703856296	32330.0	-901.6926693732205	208.5451169025647	1220.0	1027.9910967350006	219.54311728477478	589.0414675685589	320.56999015808105	487.8779892921448	399.90204468054435	1497.0	323300.0
329400	1.5	270.0	51590.81813883987	-907.4567314840048	213.69697785291123	1220.0	0.059778470410238385	15.72843070652955	-189.9976744855038	0.3988026357446718	0.5798572312613003	70.13071881278611	-7.165463294223199	34.77446606628234	6.19385343457832	40.96831947545536	32940.0	-2875.613993006092	478.6346718453996	1220.0	1046.8523740768433	223.49739861488342	589.5370631451532	326.3044090270996	497.05056643486023	400.07045541345457	1496.0	329400.0
335500	1.5	275.0	53993.30546687631	-2848.6350118102832	480.4974656072868	1220.0	0.01754755306964057	55.98800260248953	-496.4566583352006	-0.031569457352237804	0.6180152441634493	94.04382181636622	-7.061360750042026	55.19423232156724	3.31620078047768	58.51043306569577	33550.0	-1777.9705453869447	454.53362251646905	1220.0	1065.356743812561	227.40009355545044	590.1492734754569	332.0731918811798	505.8834583759308	400.37870681861455	1495.0	335500.0
341600	1.5	280.0	56265.763389859254	-1779.0322487092133	454.49158459658975	1220.0	0.0342065635398998	28.234155568815414	-12.326654719133863	-0.18765367137775832	0.599005153140085	79.29755510424	2.29084423956362	34.02549625928285	1.2892078154399749	35.31470406094529	34160.0	-622.0055540989956	303.52814376886533	1220.0	1083.7536897659302	231.34815859794617	590.6249733219751	337.7371437549591	514.6683874130249	400.7482207816419	1494.0	341600.0
347700	1.5	285.0	57792.041658526614	-628.2639123954299	305.25565373347257	1220.0	0.04561162181956503	20.924236852526292	-136.6984284963763	0.2968624857597849	0.6180456110688506	58.41851962355317	-3.570473753406713	16.917135037164222	2.0711534164968097	18.988288464311672	34770.0	-198.4153279984011	86.83048535668873	1220.0	1102.2342348098755	235.23872351646423	591.2291901646281	343.55371046066284	523.4418008327484	401.0401385830593	1493.0	347700.0
353800	1.5	290.0	58208.99030874422	-210.69498957869683	83.38973004352201	1220.0	0.0919803650397165	9.871885533050524	-167.41795649294005	-0.10619358027689768	0.6676187839664391	54.333510214383516	-10.401548973458729	15.849052719210032	5.2866282502158715	21.13568099444029	35380.0	-2021.5991433613706	446.43128286442277	1220.0	1120.9385118484497	239.13658738136292	591.7956827505909	349.347505569458	532.4544188976288	401.2238918777791	1492.0	353800.0
359900	1.5	295.0	60437.62463686197	-2030.6995426858225	445.7268656235491	1220.0	0.015280106671222326	64.44456930286636	-1238.6031637723338	0.5321867303403673	0.7030418069636237	75.1576367174992	-17.7775722019008	31.660108202011855	12.212486841639539	43.87259502410885	35990.0	-1377.1861066916658	425.6345778907552	1220.0	1139.420135974884	243.05022430419922	592.3055632313308	355.01933550834656	541.3505761623383	401.5083452870547	1491.0	359900.0
366000	1.5	300.0	62545.195710747095	-1371.0589743940118	421.5142147770249	1220.0	0.03544813314225738	27.210230309925958	-1069.2554314285028	0.16244448127957883	0.9269327684504083	107.96141055998248	-34.076079212251315	71.37147761720118	27.067218112945532	98.43869584505673	36600.0	-28.083785056010107	265.2643578106839	1220.0	1157.8928878307343	246.91094613075256	592.9263254391053	360.83052253723145	550.1514191627502	401.76427571880083	1490.0	366000.0
372100	1.5	305.0	63822.6375503734	-31.096666036861244	255.48836792526077	1220.0	0.0499103307222518	19.03593215130038	-1491.3035612512826	-0.10009034943927225	1.1154193192231847	142.32252687548038	-67.32808758469884	122.4699310334002	49.17163216168764	171.6415631184813	37210.0	-1707.070660420483	461.58193106520105	1220.0	1176.2662999629974	250.86264443397522	593.3127283092695	366.481187582016	558.9224679470062	402.09480238899954	1489.0	372100.0
378200	1.5	310.0	66130.48519947162	-1679.5088557190222	461.56952981964287	1220.0	0.019539592031779747	50.17814120036752	-3022.5690389664483	-0.35698803795776385	1.2504848364923835	125.40973872200388	-56.60931300804264	77.0210640078685	29.53115795792126	106.55222204865002	37820.0	-1071.4368670274657	334.3690201326694	1220.0	1194.855360031128	254.7496042251587	593.8380177670157	372.31178855895996	567.7939672470093	402.2951648410688	1488.0	378200.0
384300	1.5	315.0	67808.23668001161	-1068.3114912523183	335.55029610799966	1220.0	0.040923079857421	23.436088473401146	-1068.69550230933	-0.051130448729868536	1.3753009534272989	103.34548850137679	-39.505097139077094	60.29630548445906	19.87448010600982	80.17078553184135	38430.0	-551.083277979415	96.7537141769609	1220.0	1213.3110599517822	258.6828570365906	594.2411559891515	378.0440273284912	576.5841755867004	402.56510212713766	1487.0	384300.0
390400	1.5	320.0	68356.71806833253	-554.1141889572897	109.69627766418186	1220.0	0.0757720086602944	12.197485690042345	-494.37474310202737	0.05665472778109981	1.3936586372187867	84.43536195598666	-31.061930768997964	38.04094321610498	21.333106624884678	59.374049724516325	39040.0	-2691.0026537094836	484.34738452917384	1220.0	1231.8958668708801	262.6157910823822	594.6329402218347	383.8326663970947	585.4474093914032	402.77316097972425	1486.0	390400.0
396500	1.5	325.0	70773.47287109021	-2657.9222243351333	483.3509605515359	1220.0	0.014391261109762361	68.48661360342122	-3753.4101460441225	-0.3835145992959741	1.5103011215319386	144.99006451466042	-51.929715688111365	106.3508851973737	29.070504964765945	135.4213902410916	39650.0	-2065.4421946354587	467.0316580244736	1220.0	1250.7031350135803	266.7053859233856	594.6636564945853	389.6000862121582	594.3976628780365	402.94807621928436	1485.0	396500.0
402600	1.5	330.0	73108.24228455697	-2064.444532024258	466.9538826933497	1220.0	0.03171178466647402	30.534018363123185	-1066.8197810939112	-0.02374711735021385	1.5267447870285795	114.30884742111455	-30.20582020869017	58.34302074557445	13.474547290802013	71.8175681114197	40260.0	-1029.2050153142081	201.5198464297015	1220.0	1269.220223903656	270.6560719013214	594.9986596225841	395.3400762081146	603.22407579422	403.1789036214658	1484.0	402600.0
408700	1.5	335.0	74133.3109026817	-1028.735533493732	205.0137236249449	1220.0	0.05394101912787306	17.538767271515415	-647.2842676381596	0.1590432644142294	1.488564043553149	122.93160006413696	-28.284117195254495	88.06265053358236	15.806811368660846	103.86946185065098	40870.0	-2366.3634856453855	458.6265850491002	1220.0	1287.7667529582977	274.60652017593384	595.324538890272	401.09579515457153	612.0644376277924	403.39127689370383	1483.0	408700.0
414800	1.5	340.0	76432.40216106597	-2368.443716784926	459.818251676855	1220.0	0.017547367397067883	55.988605605140364	-1438.8395573850537	-0.006144261030388653	1.4264577875371842	105.85228542890697	-23.390417039589785	61.31684556789092	11.83476101687697	73.15160655506317	41480.0	-601.0645578982658	365.9832799782473	1220.0	1306.2415668964386	278.56179094314575	595.6308632215254	406.7993972301483	620.8803787231445	403.6276763500816	1482.0	414800.0
420900	1.5	345.0	78269.69930227501	-603.6426040937497	367.45942824180736	1220.0	0.03693690881713338	26.07319134231787	-882.4013074530935	-0.17520706186559593	1.5197599455958506	93.50918302692351	-29.139236550252985	52.692578786318414	24.658144339577085	77.35072314152944	42090.0	-1182.4615869690135	148.7394574083785	1220.0	1325.1158819198608	282.5461781024933	595.8671999411282	412.5344412326813	630.0352625846863	403.7140139972179	1481.0	420900.0
427000	1.5	350.0	78975.62944805098	-1166.988965902278	141.1860291551953	1220.0	0.06317373045237167	14.829364402564863	-688.4735599705424	0.14986008877511015	1.558438117191439	100.77695501358777	-37.12698886433584	59.515777797386285	26.32283422595162	85.83861188106852	42700.0	-2189.690160122031	440.1320770283344	1220.0	1343.548377752304	286.468857049942	596.2253689943801	418.22313022613525	638.8563904762268	403.9431203021374	1480.0	427000.0
433100	1.5	355.0	81157.60943731964	-2176.6594257301454	436.39599785373036	1220.0	0.01657596637500302	59.328307706271985	-2428.825878706133	-0.0757771458801217	1.5203181335183438	94.5800207294402	-38.69238005466147	45.11529064178471	19.204677723274873	64.3199685690833	43310.0	-1616.9792889257442	418.88310405773444	1220.0	1361.956552028656	290.3278293609619	596.7047677837742	423.9305262565613	647.6981964111328	404.151168066724	1479.0	433100.0
439200	1.5	360.0	83257.49486318497	-1626.2017824665718	419.977085173065	1220.0	0.033117403726909175	29.195603744971745	-2133.6814509157293	-1.0146338154668695	1.7896437222840376	131.0533120577453	-66.3218417433442	102.55623347563817	68.07038721725583	170.62662073979618	43920.0	-1085.2767348302345	117.4963127917024	1220.0	1380.4312298297882	294.22233533859253	597.0994683249543	429.65835332870483	656.5505411624908	404.34211340695293	1478.0	439200.0
445300	1.5	365.0	83843.3323326968	-1081.8540684981613	117.16749390236566	1220.0	0.0661683837630233	14.11295792838796	-1571.491085665344	-0.002288220141113755	2.137231638783312	187.307952380571	-91.5891594433394	222.1065617733314	131.7991325503489	353.9056944299921	44530.0	-1517.353189396537	399.4344756826616	1220.0	1399.1681048870087	298.133766412735	597.4499371312792	435.466082572937	665.5682559013367	404.4378857584601	1477.0	445300.0
451400	1.5	370.0	85832.25919189039	-1511.0252414780532	397.7853718387187	1220.0	0.017420454887291874	56.40378230476028	-6321.44234679175	-0.9639170226442518	2.313854569294414	181.00766771660474	-106.96917096747735	201.9012187895227	101.1595482091435	303.0607675583637	45140.0	-1152.5749847824493	373.02323624969574	1220.0	1417.9476916790009	302.18144965171814	597.5217876812293	441.2432634830475	674.5229785442352	404.5650271510566	1476.0	451400.0
457500	1.5	375.0	87709.84178531794	-1160.1072837499526	375.5165186855099	1220.0	0.03519198622269234	27.415560112807288	-3663.3643706775106	-0.9524124017916623	2.7670875408610356	201.59461922567417	-121.82655518328568	222.54203041576946	126.66652238877082	349.2085531766297	45750.0	-2422.1475049962883	435.4639019245296	1220.0	1436.4046070575714	306.05586767196655	597.9300491508336	446.99746441841125	683.3512749671936	404.7423454894741	1475.0	457500.0
463600	1.5	380.0	89883.02189230175	-2422.165804785412	434.63602139676266	1220.0	0.02666662860080557	36.50005353019358	-4778.574909147674	-1.1591842023487828	3.1149167725297264	207.19577791808064	-121.9032675696201	262.05675626035594	161.76612843998151	423.8228838060718	46360.0	-605.1823558180763	91.21460570091784	1220.0	1454.8564579486847	310.01363348960876	598.1672415907337	452.7309854030609	692.111839056015	404.9464171809307	1474.0	463600.0
469700	1.5	385.0	90320.26585738538	-595.1586895379963	87.44879301672731	1220.0	0.07006865771596871	13.271716236574903	-1715.7178168625146	0.48575795065825395	3.32666006127342	189.99912462078146	-106.90506031474125	233.97941529320883	244.1143146327285	478.0937294881853	46970.0	-2198.9562596942824	482.1430964089614	1220.0	1473.461229801178	313.94519543647766	598.448400329206	458.54119348526	700.9748408794403	405.0827984085179	1473.0	469700.0
475800	1.5	390.0	92725.11420884669	-2192.437346910351	480.9696702922617	1220.0	0.013598119050822874	72.53958266305119	-10314.642439645235	-0.7131980662997511	3.4004952309561567	194.27306365966805	-137.61798605997058	214.49529127840128	181.49310159526857	395.988393389593	47580.0	-421.80511388314335	198.8876611507398	1220.0	1491.9452369213104	317.8401823043823	598.7915015029108	464.24655961990356	709.8584949970245	405.2448272230954	1472.0	475800.0
481900	1.5	395.0	93748.97067672206	-424.4879978597895	204.77129357507508	1220.0	0.04883000441530765	19.47921174642596	-2031.7322689869368	0.8545210212011076	3.3593894098625823	152.59927474475307	-91.75807585169048	129.2601448246689	88.79041854358108	218.05056345580041	48190.0	-1770.7301090603419	459.0731214612087	1220.0	1510.4390380382538	321.7148950099945	599.1640517421852	470.0093767642975	718.7147662639618	405.39262437487474	1471.0	481900.0
488000	1.5	400.0	96046.41273083269	-1767.3615662312109	459.48841082212374	1220.0	0.016973383186420048	57.91577353889432	-3666.5104176005375	0.3374032668555609	2.959005320267598	131.01860240248405	-60.009259177035965	99.76318020117087	56.38074842671881	156.14392872169364	48800.0	-1940.5286341576034	479.2772381563493	1220.0	1529.5768508911133	325.86828875541687	599.0150215153612	475.6952967643738	728.0132653713226	405.41374826989625	1470.0	488000.0
494100	1.5	405.0	98443.02391974749	-1943.6920060262255	479.32223778295975	1220.0	0.02727914011954296	35.65804697720634	-4903.611842621343	-2.491832883008681	3.3077757526616587	230.55478017838257	-127.47697999047463	272.91222414110507	224.65397566185632	497.56620025009397	49410.0	-1691.5538737058778	378.9070405826115	1220.0	1548.2585017681122	329.77748465538025	599.3132011620962	481.43542981147766	737.0455873012543	405.5048811271605	1469.0	494100.0
500200	1.5	410.0	100338.13976062818	-1692.4270605383433	379.0231681761387	1220.0	0.0335025520604834	28.84847238486975	-6807.437445568648	-1.5637251061158333	4.150435096709455	310.0383090660223	-217.67945626680984	563.1591850030621	355.2573768240509	918.4165612642884	50020.0	-1902.36009262744	419.7338337962181	1220.0	1566.7896950244904	333.8113396167755	599.3804770973247	487.09425687789917	745.8840985298157	405.68433160742427	1468.0	500200.0
506300	1.5	415.0	102448.8985662482	-1919.603454942676	422.1517611240026	1220.0	0.02737619394950499	35.528087207611335	-8158.0300020812065	-1.1109548323589278	4.66427900361233	285.78157113497355	-215.51219702548664	511.6967789759409	352.6073515532443	864.3041304916626	50630.0	-717.0744894086274	231.51350221983392	1220.0	1585.2442388534546	337.7001259326935	599.7036555454645	492.8194146156311	754.72469830513	405.8373525683561	1467.0	506300.0
512400	1.5	420.0	103655.04544178685	-731.3009475635018	241.22937510772877	1220.0	0.042938775665936	22.28897329956512	-5498.573873751279	-1.6153577201801237	5.12983897709456	303.55258066146126	-223.0678573608398	631.4643805582025	571.058034177686	1202.522413810356	51240.0	-2016.34056317406	431.6174608463805	1220.0	1604.0818829536438	341.65060114860535	599.9111352678405	498.60697746276855	763.8243043422699	405.8834784792125	1466.0	512400.0
518500	1.5	425.0	105815.62391429057	-2014.3977782029626	432.11569450074313	1220.0	0.01918015241911625	51.13722905576765	-23599.73931064293	-5.2898570358264605	6.4373851916829095	536.4893631231593	-442.35665268194504	2219.609707741659	1616.6117298563968	3836.2214318947704	51850.0	-588.5696714649291	255.14776603915064	1220.0	1622.5640749931335	345.507609128952	600.2762154004926	504.2671823501587	772.7892835140228	406.0118043794815	1465.0	518500.0
