Steps	update/episode	update/cum_cost	train/reward	train/cost	train/length	loss/rescaling	loss/lagrangian	loss/actor_safety	loss/actor_rew	loss/actor_total	loss/vf0	loss/vf1	loss/vf_total	loss/kl	loss/step_size	loss/entropy	update/gradient_steps	test/reward	test/cost	test/length	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
18373200	1.5	15060.0	4900298.569091292	-3.3925133617636143	332.9226159521781	1220.0	0.0071677474004217	138.51384502489122	-0.24173866719252146	-0.00034160965442442404	-0.0017351702595008733	2.760866607331991e-06	0.019644153770059347	0.019646914210170507	0.0009806350717553869	1.7034160792827606	-7.057968616485596	60240.0	-3.393863900907494	332.92251860888877	1220.0	39017.981566905975	4196.669853448868	437.80427437961816	23232.16335582733	11589.148357629776	527.6423861109017	797.0	18373200.0
18397600	1.5	15080.0	4906957.01938308	-3.3939633327719143	332.92251458942974	1220.0	0.007159244079096263	138.6795512140485	-0.21129042101199502	-0.0005396999821751791	-0.001516543651208735	7.776698851102992e-06	0.020091565791517496	0.020099342335015535	0.0009801304113352671	1.9671984910964966	-7.056739687919617	60320.0	-3.3911262910442126	332.92273497955205	1220.0	39060.882887125015	4200.531450271606	437.9826747591763	23259.856675624847	11600.494761228561	527.7514207889069	796.0	18397600.0
18422000	1.5	15100.0	4913615.47427124	-3.390887436063745	332.9227444079601	1220.0	0.007150758881636728	138.84529705903205	-0.045670233804301574	-0.0005746604810367706	-0.0003306861004616357	1.19323398735105e-05	0.019521683920174837	0.01953361602500081	0.0007470912678400055	4.582700431346893	-7.063182830810547	60400.0	-3.3869671825643954	332.92305291609193	1220.0	39097.77500796318	4204.49821305275	438.14978783459594	23281.60056567192	11611.67622923851	527.9527087202957	795.0	18422000.0
18446400	1.5	15120.0	4920273.93717247	-3.3859609956340564	332.9231450614896	1220.0	0.0071422936287592696	139.01104574773916	-0.32573906907781236	7.1078052279460735e-06	-0.002326473409126284	1.878238379049435e-06	0.01959643652662635	0.019598315004259348	0.000975224917056039	1.3817753791809082	-7.074780106544495	60480.0	-3.3868909598267645	332.9230613468248	1220.0	39141.277348041534	4209.4095668792725	438.21822768544706	23305.167180538177	11626.700600624084	528.0679554715252	794.0	18446400.0
18470800	1.5	15140.0	4926932.398590765	-3.386915053963321	332.9230709147658	1220.0	0.007133852513420796	139.1767135105074	-0.1826028401563402	0.000393570420736844	-0.0012998540965568376	7.665045572480267e-05	0.019575409591197968	0.019652059767395258	0.000961322060902603	2.207628518342972	-7.077037692070007	60560.0	-3.3885188895142644	332.9229352574824	1220.0	39189.25561499596	4214.5136659145355	438.26646356340376	23334.23902440071	11640.50292468071	528.1182639429057	793.0	18470800.0
18495200	1.5	15160.0	4933590.856446627	-3.3889863226807684	332.92289279309915	1220.0	0.0071254295610664225	139.34241605082062	-0.2569767632103357	0.00025724012309691346	-0.001829236809758772	6.500630433947663e-06	0.01976964622735977	0.019776146858930588	0.0008545801974833012	1.2701562941074371	-7.070251226425171	60640.0	-3.3880085745728588	332.9229801487652	1220.0	39234.96075797081	4219.682765960693	438.3078308444641	23361.0508582592	11654.227133750916	528.2037173664675	792.0	18495200.0
18519600	1.5	15180.0	4940249.315976198	-3.3878199978109778	332.92297647855173	1220.0	0.007117025386188326	139.5081400918778	-0.4511294039204472	-0.00035283822786214003	-0.00321321062772692	1.6647768461552914e-06	0.019834935199469328	0.01983660040423274	0.0007522896194132045	0.6621271073818207	-7.067529916763306	60720.0	-3.386131906278587	332.9231181986967	1220.0	39274.71929812431	4223.447165727615	438.49488991558025	23385.655667066574	11665.616465330124	528.357428228203	791.0	18519600.0
18544000	1.5	15200.0	4946907.778769309	-3.3858853161093165	332.9231396555482	1220.0	0.007108640828992137	139.67386776970977	-0.3474458727313845	0.00039455071979088707	-0.0024670633027692457	0.00014197377709024295	0.019545006565749645	0.019686980172991753	0.00097764098609332	1.2010155320167542	-7.0661433935165405	60800.0	-3.387500812935489	332.92301979409035	1220.0	39311.43425822258	4227.404007673264	438.661645925971	23407.088937997818	11676.941312551498	528.5595716218963	790.0	18544000.0
18568400	1.5	15220.0	4953566.240314733	-3.386756007027285	332.9230772712467	1220.0	0.007100277797749992	139.83955987143068	-0.0767403905319668	-0.0004968249356731569	-0.0005484056641373858	4.826953102110565e-05	0.01960186380892992	0.019650133326649666	0.0006691895687254146	3.524710476398468	-7.07409131526947	60880.0	-3.3844687999960357	332.9232463336442	1220.0	39353.676224946976	4231.899503707886	438.77223416413426	23431.17048716545	11690.606234073639	528.686237811289	789.0	18568400.0
18592800	1.5	15240.0	4960224.705127312	-3.384067465869245	332.92324062893806	1220.0	0.0070919322068061265	140.00529599539885	-0.0971460905377981	8.849167455138307e-05	-0.000688325885762231	6.548299643327482e-05	0.019620963372290134	0.01968644605949521	0.00097441062098369	4.423503398895264	-7.111184358596802	60960.0	-3.3830128063436917	332.92336516780034	1220.0	39395.43660593033	4235.6509647369385	438.9596818715853	23457.782222747803	11702.003418445587	528.8086847212338	788.0	18592800.0
18617200	1.5	15260.0	4966883.1725323135	-3.3831393764730864	332.9233702500787	1220.0	0.007083607281825375	140.17101078792584	-0.0878244209320087	0.0001762094093007427	-0.0006208655214574588	8.682133818638249e-05	0.019743476063013077	0.019830297213047743	0.0006502881733467802	3.203934073448181	-7.139745593070984	61040.0	-3.3865502005494212	332.92309200161924	1220.0	39432.06257724762	4239.445063829422	439.142381130029	23479.344233751297	11713.2732796669	529.0086761208272	787.0	18617200.0
18641600	1.5	15280.0	4973541.634125641	-3.3864278199748767	332.9230796663527	1220.0	0.0070753034175385565	140.33669483645866	-0.115761854447058	0.00026937744018651344	-0.0008171443085929486	5.5435725982988515e-06	0.021592321805655956	0.021597865037620068	0.0007315313268918544	2.7044666409492493	-7.140943884849548	61120.0	-3.3895986522909567	332.92286089533354	1220.0	39472.6116771698	4243.619011640549	439.28542946161673	23502.30503678322	11726.687628746033	529.1550677303462	786.0	18641600.0
18666000	1.5	15300.0	4980200.0905460315	-3.3901011272665436	332.92282101955664	1220.0	0.0070670182784577625	140.50239331462862	-0.21644181438156807	-0.000354843329169241	-0.001532105890017843	0.000123472124471391	0.019531596451997757	0.019655068404972553	0.0009941559983417392	2.1421196162700653	-7.1400758028030396	61200.0	-3.3882355541464264	332.92296239875094	1220.0	39512.401472091675	4247.547505617142	439.45358999081867	23526.919023752213	11737.93494272232	529.308869894806	785.0	18666000.0
18690400	1.5	15320.0	4986858.549168545	-3.3883586081421946	332.9229311256844	1220.0	0.007058751050349773	140.66812129611063	-0.13387541948161186	-0.0013769757267866334	-0.0009547129311608948	2.096643336813031e-05	0.019536031875759363	0.019556998275220394	0.0009721414826344699	2.9615966081619263	-7.142421245574951	61280.0	-3.3834667349732497	332.92334004565953	1220.0	39549.239163160324	4251.399964809418	439.629302222988	23548.632239580154	11749.206958770752	529.5055001801131	784.0	18690400.0
18714800	1.5	15340.0	4993517.01557567	-3.3836113526897202	332.92332035625003	1220.0	0.007050501598570775	140.83388033026083	-0.18597834057617035	0.0002815222736332057	-0.001309255745784943	8.205641651670703e-05	0.01961971214041114	0.019701768644154072	0.0006435192335629836	1.4276766777038574	-7.137811541557312	61360.0	-3.384572417346296	332.9232553822335	1220.0	39591.11984825134	4256.369292497635	439.689291833467	23573.375247716904	11761.375308036804	529.6429069301181	783.0	18714800.0
18739200	1.5	15360.0	5000175.479658521	-3.3845031495647206	332.9232041425391	1220.0	0.007042275977130226	140.99954719859	-0.305252276146021	5.930830180389535e-05	-0.0021492532079982196	2.509210048629029e-06	0.020424663554877043	0.020427173003554344	0.0009702689421828836	1.3347361981868744	-7.134724497795105	61440.0	-3.3865712068156975	332.9231051732806	1220.0	39629.337971925735	4260.161585330963	439.87063928572064	23596.611489534378	11772.564897060394	529.8172565619119	782.0	18739200.0
18763600	1.5	15380.0	5006833.942790352	-3.385653437955834	332.9231565915285	1220.0	0.007034067431996528	141.16525639933525	-0.3239851872891677	9.024363965437487e-05	-0.0022782989202931314	0.00010873609517147997	0.019810054916888475	0.01991879101842642	0.0006446279876399785	0.8284764289855957	-7.131174445152283	61520.0	-3.386210448352155	332.9231322955919	1220.0	39666.60382628441	4264.1643533706665	440.02994361997463	23618.293489217758	11784.145983695984	530.008673960334	781.0	18763600.0
18788000	1.5	15400.0	5013492.404984832	-3.3865244157390366	332.92310972397945	1220.0	0.007025877999973195	141.33096561081976	-0.3791341814691904	-0.0005016739076799254	-0.002667275133497904	5.851561240888259e-06	0.019762313924729824	0.019768165424466133	0.0009557814919389784	1.0724394768476486	-7.125999689102173	61600.0	-3.386625324654238	332.923106995225	1220.0	39703.105575084686	4267.893582105637	440.2171618986485	23639.917008161545	11795.294984817505	530.2070720988647	780.0	18788000.0
18812400	1.5	15420.0	5020150.868104342	-3.3864895473715237	332.9231559755457	1220.0	0.007017707156693988	141.4966841265425	-0.21411914356907857	-0.0010267382790620783	-0.0015098307797902083	9.831215913891354e-05	0.019849585369229317	0.019947898108512163	0.0009047158091561869	1.8506536483764648	-7.117732286453247	61680.0	-3.383641417590437	332.9233300489787	1220.0	39740.862584114075	4271.765969276428	440.3892941538305	23661.447980880737	11807.64863395691	530.3884732189734	779.0	18812400.0
18836800	1.5	15440.0	5026809.333609914	-3.383993610278425	332.9232752786172	1220.0	0.007009554982057461	141.6624090344859	-0.08312481605921107	-0.0005892515980036039	-0.0005867983598286663	2.7969848588327295e-06	0.019729232881218195	0.019732029642909765	0.0007392098923446611	3.5341864824295044	-7.115524411201477	61760.0	-3.386950642037051	332.9230879472244	1220.0	39785.73960494995	4276.879029035568	440.4333129863549	23687.399078845978	11821.461497068405	530.4816796283511	778.0	18836800.0
18861200	1.5	15460.0	5033467.795673926	-3.3865702612794015	332.9231032005857	1220.0	0.00700142338683203	141.82810005187747	-0.24105333951164454	-0.0004336526358097448	-0.0016907526444089327	3.867326614681588e-05	0.019512720871716738	0.019551394041627645	0.0006525856588268653	1.101761817932129	-7.116472125053406	61840.0	-3.388212889758406	332.9229858078145	1220.0	39831.785734176636	4282.074093818665	440.46879121561335	23714.411257743835	11835.300382614136	530.5584526482554	777.0	18861200.0
18885600	1.5	15480.0	5040126.255442312	-3.3882653169231185	332.9229884192967	1220.0	0.0069933099154627035	141.99380580702268	-0.2944059323946959	-0.00016523296965798018	-0.0020600275086155584	0.00015360842053269153	0.019483966752886772	0.01963757537305355	0.0009754135680850595	1.4404191970825195	-7.1165443658828735	61920.0	-3.3872006928996816	332.92306690793316	1220.0	39871.54061102867	4286.0262496471405	440.6319257040204	23739.033472537994	11846.480888843536	530.7103280343538	776.0	18885600.0
18910000	1.5	15500.0	5046784.716945181	-3.3872434739665755	332.92307514341377	1220.0	0.006985214309747588	142.15953035321192	-0.11080662666163477	0.0005407737336143859	-0.0007702306512666901	0.00010501355652081655	0.01979135163128376	0.019896364770829678	0.0009721331589389592	3.857723891735077	-7.116512298583984	62000.0	-3.3878439118938224	332.9230260970521	1220.0	39908.061019182205	4289.912837743759	440.8014967955746	23760.53982067108	11857.608360767365	530.9091282251023	775.0	18910000.0
18934400	1.5	15520.0	5053443.176088695	-3.388593658597924	332.9229571757309	1220.0	0.0069771387711037025	142.32522726100396	-0.27226050398633106	-9.168507647761004e-05	-0.0019002389564398703	7.033747493778719e-06	0.020321032963693142	0.020328066777437925	0.0009768691525096074	1.5253288447856903	-7.11774218082428	62080.0	-3.3885126232382228	332.9229745224555	1220.0	39945.7316672802	4293.770585536957	440.97372281086047	23783.283294439316	11868.677787303925	531.0899996941819	774.0	18934400.0
18958800	1.5	15540.0	5060101.6350936545	-3.388757032926537	332.92295024795146	1220.0	0.0069690811923180645	142.49093838973897	-0.0782740589304538	-0.0015627551496368852	-0.0005563892594382391	3.0901578611519653e-06	0.019477104302495718	0.01948019489645958	0.0009634869202272967	5.044428586959839	-7.110656380653381	62160.0	-3.382230620471296	332.9234542484247	1220.0	39982.027378082275	4297.52632856369	441.1561105278061	23804.648576259613	11879.852473258972	531.2894798134153	773.0	18958800.0
18983200	1.5	15560.0	5066760.103761725	-3.3824507427450596	332.92343340354057	1220.0	0.006961038662459076	142.65672257977909	-0.38820013159122624	0.00025726013153981597	-0.0027004855192668646	1.6812248304631794e-06	0.020145229063928127	0.020146910101175308	0.000738005997845903	0.7476694583892822	-7.101783394813538	62240.0	-3.3835208324667394	332.9233487028062	1220.0	40019.1831510067	4301.289348602295	441.3374330691934	23826.79598927498	11891.097813129425	531.4759068666618	772.0	18983200.0
19007600	1.5	15580.0	5073418.5702085635	-3.3836379014568103	332.923322341934	1220.0	0.006953020784465638	142.82238037231082	-0.11446831518631484	0.0002638474362424148	-0.0007940659842721742	8.2509416472476e-05	0.02057144744321704	0.020653956569731236	0.0008184301987057552	3.246608853340149	-7.09841513633728	62320.0	-3.3871909476197337	332.92307368086324	1220.0	40055.87559604645	4305.211916446686	441.5020762947241	23848.404289484024	11902.259390115738	531.6712486891878	771.0	19007600.0
19032000	1.5	15600.0	5080077.031033612	-3.387212881620384	332.9230412524066	1220.0	0.006945019441970007	142.98807783846067	-0.0958380243524175	0.00015437677149776619	-0.0006645248211691879	3.3436222565796925e-05	0.02042674645781517	0.020460182800889015	0.0006432021909859031	3.225311040878296	-7.098929166793823	62400.0	-3.390196705269473	332.9228465797096	1220.0	40095.47846913338	4309.025272369385	441.67761377586345	23871.885105371475	11914.568091392517	531.8213541687606	770.0	19032000.0
19056400	1.5	15620.0	5086735.487867644	-3.3903879538453197	332.92284170160167	1220.0	0.006937036302359738	143.15377928177122	-0.22062501280278468	-0.0008091464695964001	-0.0015360967860880703	1.6031331995236542e-06	0.01948955887928605	0.01949116215109825	0.0009014143870444968	1.757826566696167	-7.1062703132629395	62480.0	-3.3864367158489	332.9231280635808	1220.0	40131.75167107582	4312.884121417999	441.84818009287477	23893.219799280167	11925.647750377655	532.0212866467925	769.0	19056400.0
19080800	1.5	15640.0	5093393.949592366	-3.3864601274089585	332.923086236097	1220.0	0.006929069248545831	143.31952750506355	-0.09332949689665782	-0.0008451362643400184	-0.0006525425648601091	2.8300596568442415e-06	0.019466865807771683	0.01946969609707594	0.0008030646567931399	3.909493863582611	-7.106063961982727	62560.0	-3.3839926037069734	332.92331018381304	1220.0	40168.27944493294	4316.579173564911	442.03521429312366	23914.871547460556	11936.82872390747	532.2146468807326	768.0	19080800.0
19105200	1.5	15660.0	5100052.415347211	-3.384315430346784	332.923287742237	1220.0	0.006921121949469357	143.48524492140615	-0.052900794795178285	-0.00042769808975862134	-0.00036909298509135713	1.9348217961123737e-06	0.019467259291559458	0.01946919411420822	0.0006612227589357644	3.9989700317382812	-7.109022617340088	62640.0	-3.391057463733015	332.92278990192915	1220.0	40204.8098218441	4320.3918216228485	442.2098918061465	23936.427582502365	11947.990417718887	532.4093594016824	767.0	19105200.0
19129600	1.5	15680.0	5106710.870504857	-3.3918161698894282	332.92275788229665	1220.0	0.006913195377568307	143.65090965673627	-0.09673644069154363	-0.005793404909095301	-0.0007088088462791631	2.0297498224408628e-06	0.01990240439772606	0.019904434215277433	0.0009088308288482949	3.520097851753235	-7.110072016716003	62720.0	-3.380276183215437	332.92361003752563	1220.0	40246.36461305618	4325.2002465724945	442.2824125925558	23959.61965560913	11961.544710874557	532.5439845109506	766.0	19129600.0
19154000	1.5	15700.0	5113369.343256662	-3.380000513863224	332.92363759024374	1220.0	0.006905278403934586	143.81675343172347	-0.14391553631205056	-0.0002684247601498768	-0.0009956303648979425	4.678765679955177e-05	0.019987193401902914	0.020033981185406446	0.0008156082476489246	2.3431354761123657	-7.11319887638092	62800.0	-3.3810214733358794	332.92354967521084	1220.0	40290.31084012985	4330.136440515518	442.34171978469226	23984.748250961304	11975.42614865303	532.6448027517192	765.0	19154000.0
