Steps	update/episode	update/cum_cost	train/reward	train/cost	train/length	loss/rescaling	loss/lagrangian	loss/actor_safety	loss/actor_rew	loss/actor_total	loss/kl	loss/vf0	loss/vf1	loss/vf_total	loss/total	loss/entropy	update/gradient_steps	test/reward	test/cost	test/length	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
268400	1.5	220.0	76762.61200234502	-382.0214933129588	93.1774652087215	1220.0	0.1334278258433721	6.4946885604947004	-0.009896516913865151	-0.004325406443813145	-0.0018976003619654474	0.0012614108150530154	4.351401973277963	0.30941820239767104	4.660820179797234	1.1633074454804688	0.6876669827293843	1645.0	-4.953514139579442	332.75052666296034	1220.0	418.52653908729553	56.815003633499146	472.41042477333673	345.33233666419983	16.379198789596558	742.0277588417812	1539.0	268400.0
292800	1.5	240.0	78401.96970573564	-362.26777841277953	81.96788516953067	1220.0	0.14338061521889517	5.974443501119925	-0.0034925293990415813	-0.003805434818012995	-0.0010463865786761142	0.0009895751815960506	3.326076294513459	0.3240908251163809	3.650167115191196	0.9114953927854273	0.627724176391642	1833.0	-3.6868633914145974	332.8932910348028	1220.0	451.79087924957275	62.192174673080444	470.79878061690766	371.71249866485596	17.886205911636353	751.5425399534736	1538.0	292800.0
317200	1.5	260.0	79792.54263160167	-347.57553057030225	69.52864629330128	1220.0	0.1565803875424624	5.386495880455105	-0.0019724463927559555	-0.003410093167405377	-0.0008428001369966878	0.0009520638324171706	2.855915541344501	0.2803293006851317	3.136244840444403	0.7832184099453563	0.5810365033276538	2021.0	-3.1015534150676505	332.94417026490805	1220.0	485.85369420051575	66.5934374332428	476.3232117548821	399.78236746788025	19.4778892993927	756.5706381181617	1537.0	317200.0
341600	1.5	280.0	80936.52789412743	-331.5547591778958	57.19926312628795	1220.0	0.1724769448329864	4.797876353667583	-0.004585084043433294	-0.004220018297077177	-0.001518677173019732	0.0017167635669466106	2.4132331153179747	0.23121829061432086	2.644451406407864	0.6595941766145377	0.5246698160437827	2209.0	-3.6792005021459344	332.89504893645807	1220.0	525.7698180675507	74.87857031822205	456.205291511649	429.6608974933624	21.230350255966187	757.6106249680662	1536.0	341600.0
366000	1.5	300.0	81877.91083371878	-317.23000037860675	47.06914697956757	1220.0	0.1881766673069224	4.314155119821347	-0.0029478161038454377	-0.004598561865079433	-0.0014200522258543669	0.0012455594456996354	1.8643474439357197	0.16899664398837597	2.033344086814433	0.5069159684663126	0.4639279934320045	2397.0	-3.8246658409588683	332.8663738874138	1220.0	568.0221600532532	79.34080505371094	461.30109185586264	465.90524458885193	22.776110410690308	748.9542955866259	1535.0	366000.0
390400	1.5	320.0	82702.23093520092	-301.43615528867383	41.21600507410729	1220.0	0.19835932924145028	4.041356027085387	-0.0012706289095110557	-0.004050983761268809	-0.0010555915108046488	0.001014145055879898	1.4614273163866496	0.1334516543974268	1.5948789709425981	0.39766415176873515	0.4086838615067463	2585.0	-4.621877504749004	332.7776983115625	1220.0	602.6272780895233	84.33672404289246	462.9062895559568	493.76299476623535	24.527559280395508	753.2454468866811	1534.0	390400.0
414800	1.5	340.0	83457.70673292753	-288.73890747323316	37.77378988633028	1220.0	0.20460851366284288	3.887382162639702	-0.0007371204444504484	-0.005034778222560565	-0.0011809796134858886	0.0010534539070114139	1.2218674646413068	0.1380462259291969	1.359913690927181	0.3387974435661701	0.3565115681354039	2773.0	-3.739218382055873	332.8822105241006	1220.0	653.691771030426	90.00292611122131	460.87390479661735	534.6184349060059	29.070410013198853	735.8669658603136	1533.0	414800.0
439200	1.5	360.0	84196.52875679905	-270.27524981707694	36.941101193576	1220.0	0.2056145825809955	3.863468278598776	-0.00013210113281681335	-0.004224887933269976	-0.0008958604952445797	0.0013024147610462445	1.0434611731387196	0.15227431225332805	1.1957354881661997	0.29803801280386905	0.30363388597331137	2961.0	-2.6183575433748865	332.96978059701536	1220.0	701.3156561851501	95.86992835998535	458.1207136724172	574.4714698791504	30.974257946014404	725.4159701112438	1532.0	439200.0
463600	1.5	380.0	84938.73440032893	-263.00202855050674	37.110282176494394	1220.0	0.20380501654226907	3.9066505671247818	0.000357366604185564	-0.004737084929613356	-0.0008926085509746257	0.0010743920774694607	0.9128618436924953	0.13911434130227956	1.0519761848956986	0.26210143718313683	0.2551204408419892	3149.0	-1.954913971637402	332.99530083438293	1220.0	739.6796209812164	101.70116138458252	455.84533518442186	605.5283896923065	32.45006990432739	726.670302149565	1531.0	463600.0
488000	1.5	400.0	85739.66318869026	-249.1168236874374	40.0464394180665	1220.0	0.1869358297183093	4.349429274777791	0.0008702265947655917	-0.0031918191265542712	-0.0004339888192484668	0.0005646257952630936	0.8893876938109704	0.15368651499615055	1.0430742134439193	0.26033456568071184	0.21603561533575377	3337.0	0.0	333.04063900525364	1220.0	791.4018731117249	110.22660732269287	442.724322060789	647.0284805297852	34.146785259246826	716.4088664240186	1530.0	488000.0
512400	1.5	420.0	86560.43147405665	-244.87239937489767	41.03841426831916	1220.0	0.1914103097832566	4.22437898529264	-0.0013514367059774776	-0.005360060064939465	-0.0012846496221770218	0.0011566069842956497	0.8293074283828125	0.1528058717859552	0.9821133023880888	0.2442436762788193	0.1676436149852073	3525.0	0.0	333.04063900525364	1220.0	827.7587099075317	114.6178023815155	447.05097232141236	677.4872965812683	35.653610944747925	718.5115796786724	1529.0	512400.0
536800	1.5	440.0	87483.0404790695	-231.30909225109326	46.1304502506429	1220.0	0.1691674658537447	4.911302122741256	-0.0009558466040192449	-0.004354688358750748	-0.0008983697027324035	0.0008216374157432546	0.7826626297641311	0.18973416050380845	0.9723967919324303	0.24220082758271944	0.11514402589106819	3713.0	0.0	333.04063900525364	1220.0	863.941349029541	120.51369428634644	445.42655768608086	706.1223304271698	37.30532431602478	722.060844219508	1528.0	536800.0
561200	1.5	460.0	88505.03858854865	-221.14184164034606	51.09990547395732	1220.0	0.16201372009294285	5.1723167607430245	0.0003514509065079186	-0.0035867031126164215	-0.0005241552577408124	0.00048064490124004886	0.6466197282709972	0.24578100625187793	0.8924007371385047	0.22257602912314395	0.07130988792298318	3901.0	0.0	333.04063900525364	1220.0	901.5369510650635	125.125657081604	448.5091332099847	737.3683841228485	39.04290986061096	722.812772494208	1527.0	561200.0
585600	1.5	480.0	89574.27049539961	-215.7733945424183	53.46159534254805	1220.0	0.16513625223711775	5.0556055163714655	0.00045423285182357386	-0.0034111816246567817	-0.0004882994228061872	0.0005529513021796679	0.6048827894190527	0.24601767235930927	0.8509004620161462	0.212236816103154	0.03429035682904909	4089.0	0.0	333.04063900525364	1220.0	939.3733460903168	130.72285199165344	447.97064252957864	766.9375851154327	41.71290898323059	724.1694703380111	1526.0	585600.0
610000	1.5	500.0	90732.42258473723	-209.39809239087194	57.90760446688104	1220.0	0.15350273986875337	5.514541700395782	0.0009046631470134364	-0.002322587491127047	-0.00021765526070609007	0.00025147976434032284	0.5901264060050884	0.27396122936872735	0.8640876361664306	0.21580425388318436	0.0025536310165486464	4277.0	-2.013394101772417	332.9931631766777	1220.0	975.6933851242065	135.7916259765625	449.2176860046476	796.5937449932098	43.308014154434204	726.2754165666294	1525.0	610000.0
634400	1.5	520.0	92001.12795552418	-201.30583395036092	63.43526853934742	1220.0	0.14429893591415832	5.930058033102114	0.0005858268965273461	-0.0028714334122846496	-0.0003298105980722797	0.0006073035720545067	0.5821052222175802	0.3132447966552795	0.8953500202995663	0.22350769482077443	-0.026698650177964516	4465.0	-2.099663530945737	332.98995117487294	1220.0	1012.5946340560913	140.98399305343628	449.98016176173087	825.9476501941681	45.66299080848694	727.8479290594934	1524.0	634400.0
658800	1.5	540.0	93312.35233151866	-198.46669192970546	65.56121879972446	1220.0	0.14862783569543106	5.728214774311894	0.0016615728183867451	-0.0024676038103396115	-0.00011979863742648359	0.0007669181548098619	0.5008726072438219	0.29329018492964987	0.7941627898748885	0.1984208983151203	-0.059122669530358725	4653.0	-3.1192977693156974	332.94272505497975	1220.0	1047.1239700317383	146.31210207939148	450.2703403458203	853.4583230018616	47.35354495048523	731.3402758530826	1523.0	658800.0
683200	1.5	560.0	94687.1362335734	-194.41443759520808	68.73919510273721	1220.0	0.14232979487821049	6.025935791277472	0.00043740307607569116	-0.0025226599908374403	-0.0002967941953370968	0.000512081330425838	0.4906838147881183	0.323317802649863	0.8140016207669645	0.2032036108380936	-0.08757850020489795	4841.0	-2.7205043677511274	332.965489625156	1220.0	1084.4673521518707	152.25561594963074	448.71908056647084	883.2767968177795	48.93493938446045	732.8807109673443	1522.0	683200.0
707600	1.5	580.0	96147.15731691504	-189.06093326935337	73.00105416708185	1220.0	0.13544322183369262	6.383167547711433	-0.00015412588564163828	-0.0031619628100591573	-0.00044914174918227087	0.0007799130374010889	0.4325425501199479	0.3053091525080357	0.7378517046887824	0.18401378440730123	-0.12363062763309228	5029.0	-3.8695978163412783	332.8575450776789	1220.0	1122.2223711013794	156.96813797950745	450.7921219606866	914.0311968326569	51.22303628921509	733.0711181772763	1521.0	707600.0
732000	1.5	600.0	97722.23862541681	-183.35607886732913	78.75406542508873	1220.0	0.12724977016752578	6.858560362690545	-4.997880178246098e-05	-0.0013050023850890745	-0.00017242105600298184	0.0005610412059864912	0.445036344230175	0.354528203368821	0.7995645489464415	0.19971871629674376	-0.15391139218464808	5217.0	-4.7373783009294215	332.76707108000403	1220.0	1156.6360130310059	161.50279235839844	453.2429373577544	942.2574908733368	52.87572979927063	735.5799050756676	1520.0	732000.0
756400	1.5	620.0	99351.79330493984	-180.91953465735972	81.47773397615201	1220.0	0.12933601602198988	6.7317983865374265	0.0009778029430271228	-0.0011303718672431213	-1.9732654254400497e-05	0.0005686900344989363	0.4172867701408712	0.2921614065132243	0.7094481764955722	0.1773423120537971	-0.17048903142518193	5405.0	-4.4991802798141105	332.78729507683755	1220.0	1200.943706035614	167.30619740486145	452.10518900839065	978.8893036842346	54.748204946517944	731.7845895530573	1519.0	756400.0
780800	1.5	640.0	100979.49636221134	-180.3119442171473	81.38515286357477	1220.0	0.13342682012938137	6.494745052234023	0.0012587657708555773	-0.0018594224077768304	-8.014370342585067e-05	0.00032898874029497376	0.3968838962151649	0.26508655256413405	0.6619704486207759	0.16541246911312665	-0.18708657497104178	5593.0	-3.2852724804159577	332.93030195643246	1220.0	1281.2393810749054	182.22040057182312	428.4920884543021	1038.3694496154785	60.64953088760376	710.4517882326148	1518.0	780800.0
805200	1.5	660.0	102653.9188840827	-177.40511028464334	83.72112609356766	1220.0	0.1268029541471806	6.88625159977974	-0.002144012188395247	-0.0014587326428575562	-0.0004568386747343696	0.002520873261327072	0.3896431648667823	0.27001640374990227	0.6596595695678229	0.16445805362247398	-0.20823131604714595	5781.0	-4.163950088752073	332.8198119955743	1220.0	1343.908357143402	187.40231370925903	429.6638520958758	1092.7095167636871	63.79652667045593	696.2350128400794	1517.0	805200.0
829600	1.5	680.0	104467.2406564135	-169.59655976055018	90.66608861654028	1220.0	0.11442980822963092	7.738981699534614	-1.8925400465696533e-06	-0.0010141093327857042	-0.00011626089917594694	0.005604200435900178	0.36603896605207586	0.2664522837768213	0.6324912498288964	0.15800655181420614	-0.23129682005085853	5969.0	0.0	333.04063900525364	1220.0	1382.6919131278992	191.88148665428162	432.3502045273988	1125.5017116069794	65.30871486663818	696.6684046063648	1516.0	829600.0
854000	1.5	700.0	106280.37520059175	-169.68578507536395	90.65672720891254	1220.0	0.1236308541169691	7.088595740460422	-0.00032080385674217193	0.0006737348333909393	4.3633157964243696e-05	0.0038055196909749112	0.3397017638099951	0.25605655564589713	0.5957583195351539	0.148983213020132	-0.24465298288046045	6157.0	0.0	333.04063900525364	1220.0	1415.5760262012482	196.47332191467285	434.6646107866425	1152.2618186473846	66.84088563919067	700.5152207416068	1515.0	854000.0
878400	1.5	720.0	108108.17649456076	-169.64935979314788	91.39006469845012	1220.0	0.12130708780768423	7.243541396240284	0.0003705503508210817	-0.0004136148302077734	-5.224027398324635e-06	-6.037292862063312e-06	0.3440773816818887	0.23678506359933543	0.5808624473023923	0.14521038833450767	-0.2505703207818751	6345.0	0.0	333.04063900525364	1220.0	1448.154284954071	201.03148794174194	436.9464748997712	1178.7359957695007	68.38680124282837	704.3412261441614	1514.0	878400.0
902800	1.5	740.0	109939.02149835287	-170.23203348873702	91.54225018960553	1220.0	0.12138785262520761	7.238056596054639	0.0002612739236668704	-0.003686531893339285	-0.00041578471468279107	0.0010416996820106546	0.3441653170801224	0.25192364507374615	0.5960889620349762	0.1486064560235815	-0.2719954440885401	6533.0	0.0	333.04063900525364	1220.0	1485.1182260513306	206.2779221534729	437.6619613844605	1208.0329129695892	70.80739092826843	705.9521014846805	1513.0	902800.0
927200	1.5	760.0	111838.33637017502	-166.12576869574403	94.96574359110767	1220.0	0.11385508275707687	7.783094928959974	-0.0003101312963445573	-0.0002857144319661643	-6.78400643943231e-05	0.002948587756304249	0.31466915236508597	0.23446369892422195	0.5491328496248167	0.13721537245239357	-0.2956814226952002	6721.0	-2.7239708365392796	332.9652209819573	1220.0	1529.8881521224976	211.21074891090393	438.9928092112042	1246.171378850937	72.50602436065674	703.1287544185077	1512.0	927200.0
951600	1.5	780.0	113782.39322901684	-163.59634810804604	97.20284294209105	1220.0	0.11332520978960008	7.8241619129283135	-0.00011939932239251791	4.026227450478782e-05	-8.968219280914186e-06	0.000711356323587639	0.30538047231892307	0.23037506592400525	0.5357555401452048	0.1339299169943688	-0.3017685587735889	6909.0	-2.9891594704840845	332.95207012183323	1220.0	1566.1866250038147	215.97188782691956	440.6129008617153	1276.1314480304718	74.08328914642334	704.7767838689562	1511.0	951600.0
976000	1.5	800.0	115823.33591142902	-158.76819746661891	102.04713412060875	1220.0	0.10663971699966103	8.377369221667934	-0.0008888163082450233	0.00095265724094327	6.807976534219845e-06	0.0008207223310935352	0.29944179746064725	0.26197321154177206	0.5614150077738661	0.14036055967370245	-0.3018793888548585	7097.0	-2.7370503958284926	332.96459904939826	1220.0	1602.9258360862732	221.0565047264099	441.5160735523002	1305.9805347919464	75.88879656791687	706.28964537446	1510.0	976000.0
1000400	1.5	820.0	117795.96580072732	-162.44095827109018	98.63149446491512	1220.0	0.11401567476299287	7.770723868263939	-0.0018136676176738471	-0.0018497377286040956	-0.00041768563346893664	0.009149824420672576	0.32280905624019335	0.24585031186963652	0.5686593680305685	0.14174715643550484	-0.31155506664134075	7285.0	0.0	333.04063900525364	1220.0	1639.0024769306183	226.5388264656067	441.60200509906036	1334.6769406795502	77.78670978546143	708.2660142585956	1509.0	1000400.0
1024800	1.5	840.0	119825.23655574818	-159.13473157143355	101.46353775104309	1220.0	0.10816058493383379	8.245512130058657	-0.0015448091450726926	0.0001631735417214122	-0.0001494385145642983	0.012748990153418259	0.28640631863728494	0.24037091588561846	0.5267772327395194	0.13154486971015628	-0.33474911622544556	7473.0	0.0	333.04063900525364	1220.0	1677.2976260185242	231.96765041351318	441.78573959479166	1365.920616865158	79.4093587398529	709.0422376184523	1508.0	1024800.0
1049200	1.5	860.0	121910.24583031474	-157.13774534753668	104.25046372832783	1220.0	0.10602517837485828	8.431721929902734	0.0005602168632631607	-0.00019448539588917452	3.8776757660297805e-05	0.037457407954981196	0.25978274151999897	0.23647458883042038	0.4962573298748504	0.12410310964952123	-0.35158479372237583	7567.0	-8.18333057562815	332.4544837230024	1220.0	1715.7005960941315	237.93335342407227	440.9638181873538	1397.3194439411163	80.44779872894287	709.9900239392806	1507.0	1049200.0
1073600	1.5	880.0	124045.18176735213	-154.34147135386308	106.7467968518691	1220.0	0.10438301460908854	8.580102699131386	-0.0010292325902636103	0.0002053712177006131	-8.599714493966095e-05	0.0018864650733798661	0.27836898397257975	0.23976523528232227	0.5181342188982251	0.1294475576463848	-0.358532413681771	7755.0	0.0	333.04063900525364	1220.0	1762.490658044815	242.44945454597473	442.8139473485256	1438.0279581546783	82.01324534416199	706.2966434914928	1506.0	1073600.0
1098000	1.5	900.0	126121.62908044395	-156.31025329928676	103.82236565459064	1220.0	0.10827890772842816	8.235409009740632	-0.0020893199673972704	-0.0005328246844580096	-0.00028392295620337444	0.022378884429270596	0.2675525898787572	0.2207333079360901	0.48828589773558534	0.12178755175084509	-0.3672130745142064	7943.0	0.0	333.04063900525364	1220.0	1804.061853170395	250.48813462257385	438.34411624104484	1468.0570712089539	85.51664733886719	706.7575789234762	1505.0	1098000.0
1122400	1.5	920.0	128252.34932632266	-153.34620967217973	106.53601229393564	1220.0	0.10314622801298622	8.69497401178935	-0.003023089081418852	0.0004255969168891607	-0.00026792151160123085	0.013877668010123762	0.26490343208854095	0.2353573445204301	0.5002607753936283	0.12479727234400753	-0.37934128105217696	8084.0	0.0	333.04063900525364	1220.0	1838.2879281044006	255.21336555480957	439.78887922268854	1496.2693500518799	86.80521249771118	709.0000853733255	1504.0	1122400.0
1146800	1.5	940.0	130398.45876652062	-153.36218588571555	107.3054720098983	1220.0	0.10425429412482981	8.591931041254195	-0.0006821356688073755	0.00048859913875547	-2.017701386416579e-05	0.00044705259008085395	0.2497149729665291	0.24435395438303345	0.4940689275873466	0.12349705513011895	-0.3830169152389181	8272.0	0.0	333.04063900525364	1220.0	1882.9105069637299	264.95941829681396	432.8209985407376	1527.9021291732788	90.04895949363708	708.7976935970833	1503.0	1146800.0
1171200	1.5	960.0	132497.29662539266	-155.17727024837362	104.94189294360156	1220.0	0.10583660218697424	8.448527062814893	0.001144659269134826	-0.0013824789034031784	-2.517002323503553e-05	0.0011555690085670181	0.24608229029368847	0.2247625962692371	0.4708448854532648	0.11768605124126091	-0.39235679282152924	8460.0	0.0	333.04063900525364	1220.0	1920.1235089302063	269.60873222351074	434.4072947270317	1558.8823800086975	91.63239669799805	709.5967976348072	1502.0	1171200.0
1195600	1.5	980.0	134703.56252288315	-149.9087207453864	110.31329487452388	1220.0	0.09700596897231313	9.308643999890503	0.0007956569566653967	-0.0014417878698255423	-6.267855422912162e-05	0.00026982755656369616	0.252190725124897	0.2658756754975369	0.5180663983238503	0.12945392081870674	-0.41376341546469536	8648.0	0.0	333.04063900525364	1220.0	1958.2926042079926	275.9053633213043	433.33699120871006	1589.0457961559296	93.34144473075867	710.6568398425733	1501.0	1195600.0
1220000	1.5	1000.0	136999.8544806339	-146.11376546705117	114.81459788753664	1220.0	0.09520765999964809	9.503356557693953	-2.4434549522219697e-05	-0.0022466234885096703	-0.00021622211996314447	0.0016192190339503953	0.2397192973405757	0.2581593610663364	0.49787865579128293	0.12425344235243947	-0.4360811879977265	8836.0	0.0	333.04063900525364	1220.0	2000.6165051460266	280.97581243515015	434.2010756821208	1624.6825332641602	94.95815944671631	709.4505295037926	1500.0	1220000.0
1244400	1.5	1020.0	139318.8719401119	-145.22866814700953	115.95087297389937	1220.0	0.09726781557749181	9.28089295583404	-0.0009327285215283368	0.0003041165489660071	-6.114371305454616e-05	0.00018663986863062522	0.24610101154192965	0.25566243182154424	0.5017634436805195	0.12537971733415376	-0.44842535257339483	9024.0	0.0	333.04063900525364	1220.0	2039.7154622077942	285.8219265937805	435.37597511494704	1657.3298971652985	96.56363844871521	709.507147800937	1499.0	1244400.0
1268800	1.5	1040.0	141620.73290679106	-145.72629070507938	115.09304833395802	1220.0	0.09822053137104222	9.181170739367676	-0.00640559190527556	0.0010109139127072269	-0.0005298681766419634	0.019347917078622663	0.2383027200369125	0.26713112293881314	0.5054338447591092	0.1258285930578379	-0.44709601269123395	9212.0	0.0	333.04063900525364	1220.0	2073.729385137558	290.95164036750793	436.086216388864	1684.600338935852	98.177405834198	711.698361572073	1498.0	1268800.0
1293200	1.5	1060.0	143949.10491407945	-143.8148342650013	116.41860036441999	1220.0	0.09580872429772852	9.437462844119182	0.0011497458436543699	-0.001003607196059633	1.4001356732430722e-05	0.0007020488303672382	0.24110854036630483	0.25243000123412074	0.4935385416796869	0.12339863644793952	-0.4540691890932146	9400.0	0.0	333.04063900525364	1220.0	2113.4973978996277	296.85023641586304	435.6405491246879	1716.616994857788	100.03016662597656	711.8608541153176	1497.0	1293200.0
1317600	1.5	1080.0	146269.56056892528	-145.46014848764554	116.02278274229195	1220.0	0.09668956069554037	9.34237815133773	-0.0007787920693133737	-0.0006743193028580583	-0.0001405007019306173	0.017475875455337898	0.2099817623483374	0.2432781207963085	0.4532598846770349	0.1131744703396838	-0.4635626022697342	9541.0	0.0	333.04063900525364	1220.0	2148.711389064789	301.84953451156616	436.50887258516303	1745.5551917552948	101.30666279792786	713.4263977306211	1496.0	1317600.0
1342000	1.5	1100.0	148609.39399295687	-144.3179466367837	116.99167120157945	1220.0	0.09482756183445716	9.545457255831643	-0.002185974949710765	0.0015539435232912705	-5.993399923287512e-05	7.625827322741275e-05	0.2244611690019039	0.24099219709317743	0.46545336680843485	0.11630340784471084	-0.46019614091578953	9729.0	0.0	333.04063900525364	1220.0	2187.006237268448	306.9694883823395	437.176999926618	1776.7256724834442	103.31107640266418	713.8158340761762	1495.0	1342000.0
1366400	1.5	1120.0	150947.65107965542	-143.44879826908416	116.91285433492719	1220.0	0.09521692993160119	9.502333993737743	-8.189438549960229e-05	-0.00038250022839747566	-4.421822932098727e-05	0.00013849792702921098	0.21718923018333752	0.24526215586414993	0.4624513855322878	0.11556862865356685	-0.4568868574309858	9917.0	0.0	333.04063900525364	1220.0	2230.191358089447	311.5265655517578	438.61427919635406	1813.86927652359	104.79551601409912	712.1619187022004	1494.0	1366400.0
1390800	1.5	1140.0	153305.6909109352	-143.03270001529893	117.90199156398899	1220.0	0.09338022388013058	9.708905573879008	0.0006411837499360849	-0.0021203636994307972	-0.0001381261483667783	0.00026376553142518853	0.22355623464000993	0.23993126259363706	0.46348749640140147	0.11573374830186367	-0.4735004530942187	10105.0	0.0	333.04063900525364	1220.0	2267.073205947876	316.77404952049255	439.0511161205543	1842.9869515895844	107.31220483779907	713.1213667485296	1493.0	1390800.0
1415200	1.5	1160.0	155676.28879604954	-142.3198446663143	118.52989425571793	1220.0	0.09291355557182783	9.76269220186003	0.0007891629246977515	-0.001246607522455421	-4.25028015914904e-05	0.00018814316203172486	0.22854038843132074	0.26567074038246835	0.4942111288930508	0.12351027891990984	-0.4910528276194919	10293.0	0.0	333.04063900525364	1220.0	2304.392200231552	321.7646462917328	439.82457871300363	1873.475263595581	109.15229034423828	713.8002279791563	1492.0	1415200.0
1439600	1.5	1180.0	158099.9667808598	-140.93078051751655	121.18389924051364	1220.0	0.08962304398009911	10.157844630026748	0.00017750350401756612	-0.0012583374147962258	-9.686762344574648e-05	0.00036620113399855674	0.2260283681940525	0.2425068352529977	0.4685352016636668	0.11703693244526998	-0.5050209644944106	10481.0	0.0	333.04063900525364	1220.0	2342.0003859996796	326.4447114467621	440.993512690058	1904.7160778045654	110.83959674835205	714.2447207861555	1491.0	1439600.0
1464000	1.5	1200.0	160526.8259073747	-141.01546439793168	121.34295632574545	1220.0	0.09110601098198112	9.976224172494822	0.00020416477003736664	-0.00015284224202255156	4.675790789363153e-06	0.00020931679375009592	0.21391080795450412	0.2285221513519261	0.44243295966310686	0.11061291586845474	-0.5137944116871408	10669.0	0.0	333.04063900525364	1220.0	2375.409702062607	331.07196044921875	442.19993683957864	1931.8850769996643	112.45266461372375	716.1243321979731	1490.0	1464000.0
1488400	1.5	1220.0	163005.49064678606	-137.29795863571178	123.93323697056807	1220.0	0.08764182610654685	10.410077179180318	-0.002923931694896694	0.0014941394056609658	-0.00012530960880851436	0.00022711659403285014	0.20263619348406783	0.25586540327268714	0.45850159766826226	0.11450008984575882	-0.5025342772615716	10857.0	0.0	333.04063900525364	1220.0	2429.636973142624	337.0301423072815	441.62222103059753	1978.3165538311005	114.29027700424194	711.2659569240961	1489.0	1488400.0
1512800	1.5	1240.0	165384.28595482002	-142.0599568388531	118.93976540169778	1220.0	0.09124008156630722	9.96009541895539	0.0006018682083293322	-0.002104340257380712	-0.00013708566885256926	0.0005910664420569332	0.21215536754499084	0.2522919067835555	0.46444727448706935	0.11597473344745794	-0.4994075456832317	11045.0	0.0	333.04063900525364	1220.0	2475.998284101486	342.7018003463745	441.43333897603907	2017.265344619751	116.03113913536072	709.1372490977486	1488.0	1512800.0
1537200	1.5	1260.0	167864.67858115595	-137.96599709894525	124.01963131679676	1220.0	0.08486561653867046	10.783335121878634	0.0008216599695089747	-0.0008611451336578958	-3.3509325854888116e-06	0.0005477830303440913	0.21934661998393684	0.2896938615656914	0.5090404821837203	0.12725677016250628	-0.5173644854667336	11233.0	0.0	333.04063900525364	1220.0	2516.9106390476227	348.32517433166504	441.31177223967256	2050.570306777954	118.01515793800354	708.8491668929189	1487.0	1537200.0
1561600	1.5	1280.0	170349.20036390633	-136.66602475833147	124.22608913751837	1220.0	0.08796869529928182	10.367680248045739	0.001001321765912469	-0.0014519529176276536	-3.964143219035013e-05	8.87186895929614e-05	0.21321038251861615	0.26232424140610583	0.47553462249801526	0.1188440142159766	-0.532022397251839	11421.0	0.0	333.04063900525364	1220.0	2572.901109933853	353.9688413143158	441.1687746869609	2099.221163749695	119.71110486984253	703.7619048063675	1486.0	1561600.0
1586000	1.5	1300.0	172816.61465097504	-137.64330359773845	123.37071435343543	1220.0	0.08798788447417306	10.365201083946147	-0.0011273968009342576	0.0008335066823031198	-2.5858769112231705e-05	6.4057288600065e-05	0.20800748943014352	0.2526250755453997	0.46063256628335786	0.11513228258712493	-0.5323768549777093	11609.0	0.0	333.04063900525364	1220.0	2614.4427320957184	358.8258354663849	441.99715941261366	2133.2064826488495	122.41041398048401	703.1335872550117	1485.0	1586000.0
1610400	1.5	1320.0	175314.5078353451	-136.12546250721556	124.8946592185035	1220.0	0.0857964776859682	10.65549014331561	0.0001875772558900706	0.0003522909052875585	4.631878707332698e-05	0.00024353456787952027	0.19482547750181337	0.2437859953559459	0.43861147365037423	0.10969918752287296	-0.5252968887699416	11797.0	0.0	333.04063900525364	1220.0	2667.4962270259857	367.40187430381775	438.3211171830611	2175.0173194408417	125.0770332813263	700.1451910414402	1484.0	1610400.0
1634800	1.5	1340.0	177784.29960098077	-137.5761814213183	123.48958828178316	1220.0	0.08700314858670885	10.493836904113678	-0.0015707922556952747	0.0015277763815631376	-3.742511346179765e-06	0.0008703952598226993	0.19630095180361828	0.23730098931713306	0.433601939931829	0.10839674257217569	-0.514646381139755	11985.0	0.0	333.04063900525364	1220.0	2710.0520412921906	373.6766834259033	437.4905024878722	2209.5224363803864	126.85292148590088	699.7163338912261	1483.0	1634800.0
1659200	1.5	1360.0	180282.8859733194	-137.4116419138524	124.92931861693164	1220.0	0.08495086062796538	10.771511113694418	-0.00030767410978714527	-0.0011265486653118913	-0.00012183846211262885	5.080348281363183e-05	0.2086925690478466	0.2551730826814123	0.4638656507781213	0.11584457390485922	-0.5167413055896759	12173.0	0.0	333.04063900525364	1220.0	2748.2908411026	379.47835421562195	437.2317897893149	2240.196206331253	128.6162805557251	700.4353485912558	1482.0	1659200.0
1683600	1.5	1380.0	182769.28511353146	-136.52760442377752	124.31995701060244	1220.0	0.08577447504781399	10.658479978368408	-0.0009326938436951169	0.0006897653668776446	-2.083706219057471e-05	4.8295658687377316e-06	0.20721993262463434	0.23469091626874936	0.441910849606737	0.11045687499039984	-0.5229978326787339	12361.0	0.0	333.04063900525364	1220.0	2791.43998003006	384.35286140441895	438.0349853122346	2276.837817430496	130.24930119514465	699.4345933608229	1481.0	1683600.0
1708000	1.5	1400.0	185234.8311196674	-138.1820514312116	123.27730030679677	1220.0	0.0857101045794888	10.667235793331525	-0.00019048347019905016	0.00025009256008141825	5.109101594110379e-06	-1.871020632724469e-06	0.2027987959854146	0.24108349472442844	0.44388228971907434	0.11097568154652063	-0.5151053781205037	12549.0	0.0	333.04063900525364	1220.0	2830.153801202774	391.0634765625	436.7577394374814	2306.9517443180084	132.13858032226562	700.2610697707155	1480.0	1708000.0
